district_no,year,Field_ha,Harvested_t,Yield_dt/ha,kreisYield,kreisField_ha,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,temp_mean_early_growth,solar_rad_peak_growth,avg_elevation,avg_soil_pawc,national_campaign_start_day_of_year,national_campaign_end_day_of_year,national_campaign_duration,producer_price_index,fertilizer_price_index,energy_price_index
9186,2021,62900.0,5646400.0,897.1,81.76,5732.587219114272,337.60397,16.891363,0,14.893887,15495791.0,438.441564024743,40.93424648046478,257.0,22.0,129.0,105.1,114.25,118.325
9271,2017,71100.0,6567700.0,923.7,94.02,7237.005513438339,271.77182,17.159357,1,16.904243,16297628.0,407.29489499139714,50.91396782333208,254.0,24.0,135.0,96.7,94.2,101.7
9271,2018,69000.0,5147400.0,746.1,87.37,8080.056281892433,226.71545,18.721745,5,17.361988,17957990.0,407.29489499139714,50.91396782333208,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9271,2019,67600.0,5589600.0,826.4,93.35,7636.084211476181,269.04364,17.953943,5,16.050959,16665606.0,407.29489499139714,50.91396782333208,258.0,15.0,121.0,90.0,102.65,110.55
9271,2020,63500.0,5308100.0,835.7,94.24,7160.751457268456,314.2118,17.868624,2,14.4119005,16894362.0,407.29489499139714,50.91396782333208,269.0,8.0,105.0,100.0,100.0,100.0
9271,2021,62900.0,5646400.0,897.1,99.67,6988.343543653614,322.30182,17.004616,0,15.21174,15922987.0,407.29489499139714,50.91396782333208,257.0,22.0,129.0,105.1,114.25,118.325
9273,2017,71100.0,6567700.0,923.7,96.85,7454.839225446747,270.74167,17.097404,3,16.785362,15753749.0,428.1411560808996,43.42475805830125,254.0,24.0,135.0,96.7,94.2,101.7
9273,2018,69000.0,5147400.0,746.1,82.04,7587.133081909754,177.19499,18.912428,9,17.249426,17708368.0,428.1411560808996,43.42475805830125,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9273,2019,67600.0,5589600.0,826.4,94.25,7709.704734136369,228.75499,17.97511,7,15.671994,16717891.0,428.1411560808996,43.42475805830125,258.0,15.0,121.0,90.0,102.65,110.55
9273,2020,63500.0,5308100.0,835.7,96.03,7296.763183801886,231.73999,18.05115,4,14.34386,16605814.0,428.1411560808996,43.42475805830125,269.0,8.0,105.0,100.0,100.0,100.0
9273,2021,62900.0,5646400.0,897.1,96.25,6748.550878666201,313.41833,16.829195,0,14.89971,15406983.0,428.1411560808996,43.42475805830125,257.0,22.0,129.0,105.1,114.25,118.325
9274,2017,71100.0,6567700.0,923.7,90.19,6942.19875831742,292.2284,17.139996,4,16.857134,15970214.0,461.1059024770922,44.336303727716256,254.0,24.0,135.0,96.7,94.2,101.7
9274,2018,69000.0,5147400.0,746.1,92.23,8529.513458612098,202.43893,18.970411,9,17.245104,17684580.0,461.1059024770922,44.336303727716256,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9274,2019,67600.0,5589600.0,826.4,83.89,6862.25071773687,268.09583,17.887335,4,15.59947,16587690.0,461.1059024770922,44.336303727716256,258.0,15.0,121.0,90.0,102.65,110.55
9274,2020,63500.0,5308100.0,835.7,93.61,7112.88140826507,288.02997,17.9205,3,14.1845455,16637192.0,461.1059024770922,44.336303727716256,269.0,8.0,105.0,100.0,100.0,100.0
9274,2021,62900.0,5646400.0,897.1,101.95,7148.2053203118885,356.48688,16.854994,0,14.898159,15699331.0,461.1059024770922,44.336303727716256,257.0,22.0,129.0,105.1,114.25,118.325
9277,2017,71100.0,6567700.0,923.7,80.46,6193.2510488326825,309.65375,17.322212,2,17.029099,16250232.0,439.094696242417,47.97796350824268,254.0,24.0,135.0,96.7,94.2,101.7
9277,2018,69000.0,5147400.0,746.1,72.54,6708.564526593534,249.36125,19.004545,8,17.543655,17848318.0,439.094696242417,47.97796350824268,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9277,2019,67600.0,5589600.0,826.4,66.3,5423.378502633859,271.7762,18.119984,6,15.94368,16594189.0,439.094696242417,47.97796350824268,258.0,15.0,121.0,90.0,102.65,110.55
9277,2020,63500.0,5308100.0,835.7,74.61,5669.181517686751,378.3288,18.006252,5,14.392956,16814578.0,439.094696242417,47.97796350824268,269.0,8.0,105.0,100.0,100.0,100.0
9277,2021,62900.0,5646400.0,897.1,83.61,5862.29962561331,349.83627,17.122263,0,15.223393,16041756.0,439.094696242417,47.97796350824268,257.0,22.0,129.0,105.1,114.25,118.325
9278,2017,71100.0,6567700.0,923.7,97.76,7524.884694679134,265.82,17.100384,2,16.809841,16084141.0,427.0374629890868,45.09221306462092,254.0,24.0,135.0,96.7,94.2,101.7
9278,2018,69000.0,5147400.0,746.1,82.77,7654.644139318262,187.66,18.847319,7,17.355507,17885608.0,427.0374629890868,45.09221306462092,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9278,2019,67600.0,5589600.0,826.4,96.33,7879.849942062137,232.09924,17.959415,5,15.902135,16742065.0,427.0374629890868,45.09221306462092,258.0,15.0,121.0,90.0,102.65,110.55
9278,2020,63500.0,5308100.0,835.7,97.8,7431.255226239972,274.0677,17.958282,3,14.380265,16806054.0,427.0374629890868,45.09221306462092,269.0,8.0,105.0,100.0,100.0,100.0
9278,2021,62900.0,5646400.0,897.1,96.71,6780.803693255151,291.96536,16.914942,0,15.085432,15673564.0,427.0374629890868,45.09221306462092,257.0,22.0,129.0,105.1,114.25,118.325
9279,2017,71100.0,6567700.0,923.7,92.5,7120.006487907322,259.06448,17.36673,4,17.10151,16127418.0,406.1664700824181,44.82995494398418,254.0,24.0,135.0,96.7,94.2,101.7
9279,2018,69000.0,5147400.0,746.1,79.46,7348.532358465979,190.47665,19.25607,11,17.60457,17831788.0,406.1664700824181,44.82995494398418,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9279,2019,67600.0,5589600.0,826.4,84.48,6910.513060369661,227.85335,18.185812,7,15.927129,16624068.0,406.1664700824181,44.82995494398418,258.0,15.0,121.0,90.0,102.65,110.55
9279,2020,63500.0,5308100.0,835.7,90.73,6894.046898535304,286.2,18.170301,4,14.416589,16781576.0,406.1664700824181,44.82995494398418,269.0,8.0,105.0,100.0,100.0,100.0
9279,2021,62900.0,5646400.0,897.1,92.08,6456.172102935935,304.74777,17.071943,0,15.212479,15824580.0,406.1664700824181,44.82995494398418,257.0,22.0,129.0,105.1,114.25,118.325
9375,2017,71100.0,6567700.0,923.7,88.67,6825.199732786403,261.15533,17.05585,4,16.722784,15791009.0,420.27434483932,42.50684605147087,254.0,24.0,135.0,96.7,94.2,101.7
9375,2018,69000.0,5147400.0,746.1,85.16,7875.673491655711,169.66867,18.900507,8,17.306725,17741486.0,420.27434483932,42.50684605147087,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9375,2019,67600.0,5589600.0,826.4,83.81,6855.706671278187,216.23999,17.97682,7,15.759509,16762225.0,420.27434483932,42.50684605147087,258.0,15.0,121.0,90.0,102.65,110.55
9375,2020,63500.0,5308100.0,835.7,91.52,6954.074420301454,234.36131,18.0328,4,14.360564,16649508.0,420.27434483932,42.50684605147087,269.0,8.0,105.0,100.0,100.0,100.0
9375,2021,62900.0,5646400.0,897.1,90.62,6353.804474023181,286.26196,16.838726,0,14.935872,15386646.0,420.27434483932,42.50684605147087,257.0,22.0,129.0,105.1,114.25,118.325
9471,2017,71100.0,6567700.0,923.7,82.26,6331.802526435204,298.57593,16.667234,1,16.245054,15273233.0,354.51425311703053,46.39872623882177,254.0,24.0,135.0,96.7,94.2,101.7
9471,2018,69000.0,5147400.0,746.1,43.38,4011.821466275537,120.408,19.011753,9,17.324217,17788026.0,354.51425311703053,46.39872623882177,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9471,2020,63500.0,5308100.0,835.7,60.98,4633.516806708727,182.36603,18.150763,7,14.361051,16512150.0,354.51425311703053,46.39872623882177,269.0,8.0,105.0,100.0,100.0,100.0
9471,2021,62900.0,5646400.0,897.1,60.57,4246.85430359285,265.58533,16.776953,0,14.940307,14657827.0,354.51425311703053,46.39872623882177,257.0,22.0,129.0,105.1,114.25,118.325
9473,2017,71100.0,6567700.0,923.7,91.91,7074.59239247094,283.78165,16.400108,1,16.073456,14966778.0,353.7904271423471,45.2185170585857,254.0,24.0,135.0,96.7,94.2,101.7
9473,2018,69000.0,5147400.0,746.1,49.08,4538.962599465269,119.09501,18.77701,9,17.10725,17552418.0,353.7904271423471,45.2185170585857,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9571,2017,71100.0,6567700.0,923.7,91.73,7060.737244710688,307.02957,16.494993,2,16.036884,15515093.0,449.6186755788706,44.64995754944797,254.0,24.0,135.0,96.7,94.2,101.7
9571,2018,69000.0,5147400.0,746.1,47.17,4362.324079396429,139.27792,18.512724,5,16.64861,17809460.0,449.6186755788706,44.64995754944797,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9571,2019,67600.0,5589600.0,826.4,69.93,5720.31461069662,209.34999,17.405548,4,15.038225,17080392.0,449.6186755788706,44.64995754944797,258.0,15.0,121.0,90.0,102.65,110.55
9571,2020,63500.0,5308100.0,835.7,57.23,4348.5760388314275,197.75958,17.861477,6,14.013876,16736373.0,449.6186755788706,44.64995754944797,269.0,8.0,105.0,100.0,100.0,100.0
9571,2021,62900.0,5646400.0,897.1,83.25,5837.058292456741,263.29086,16.373173,0,14.406779,14970773.0,449.6186755788706,44.64995754944797,257.0,22.0,129.0,105.1,114.25,118.325
9573,2017,71100.0,6567700.0,923.7,72.33,5567.460208327963,300.53497,16.879187,2,16.445906,15531889.0,355.12600336415136,39.8564981078154,254.0,24.0,135.0,96.7,94.2,101.7
9573,2018,69000.0,5147400.0,746.1,43.25,3999.798949202789,131.55,19.02319,8,17.322622,17916128.0,355.12600336415136,39.8564981078154,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9573,2019,67600.0,5589600.0,826.4,72.17,5903.547911539753,197.13,17.936325,5,15.757199,16969092.0,355.12600336415136,39.8564981078154,258.0,15.0,121.0,90.0,102.65,110.55
9573,2020,63500.0,5308100.0,835.7,64.93,4933.654415539483,191.10498,18.346869,7,14.523472,16709805.0,355.12600336415136,39.8564981078154,269.0,8.0,105.0,100.0,100.0,100.0
9573,2021,62900.0,5646400.0,897.1,84.83,5947.839699088352,254.875,16.87934,0,15.031508,14887620.0,355.12600336415136,39.8564981078154,257.0,22.0,129.0,105.1,114.25,118.325
9575,2017,71100.0,6567700.0,923.7,95.23,7330.142895604478,305.826,16.811867,1,16.263199,15541732.0,356.623046133806,44.30047674715925,254.0,24.0,135.0,96.7,94.2,101.7
9575,2018,69000.0,5147400.0,746.1,60.93,5634.8612710965535,124.32133,19.022226,8,17.085215,17925328.0,356.623046133806,44.30047674715925,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9575,2019,67600.0,5589600.0,826.4,79.16,6475.333970867214,196.51865,17.764715,4,15.457887,17118202.0,356.623046133806,44.30047674715925,258.0,15.0,121.0,90.0,102.65,110.55
9575,2020,63500.0,5308100.0,835.7,70.2,5334.091174663047,178.36732,18.387758,9,14.410643,16764618.0,356.623046133806,44.30047674715925,269.0,8.0,105.0,100.0,100.0,100.0
9575,2021,62900.0,5646400.0,897.1,91.07,6385.356140468893,260.46,16.80527,0,14.896484,14917411.0,356.623046133806,44.30047674715925,257.0,22.0,129.0,105.1,114.25,118.325
9576,2017,71100.0,6567700.0,923.7,76.22,5866.885346035633,300.31503,16.879824,2,16.539602,15460385.0,416.8662560296776,43.01612137881482,254.0,24.0,135.0,96.7,94.2,101.7
9577,2018,69000.0,5147400.0,746.1,63.66,5887.334129624267,154.50919,18.406548,4,16.618404,17808936.0,490.3084003469995,45.34564951930825,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9577,2019,67600.0,5589600.0,826.4,62.62,5122.352365534423,227.57169,17.452595,4,15.028263,16973658.0,490.3084003469995,45.34564951930825,258.0,15.0,121.0,90.0,102.65,110.55
9672,2017,71100.0,6567700.0,923.7,81.02,6236.3559529756885,299.01,16.03342,0,15.566328,15171787.0,378.590599867644,54.50920750922612,254.0,24.0,135.0,96.7,94.2,101.7
9672,2018,69000.0,5147400.0,746.1,47.37,4380.820259508349,105.96187,18.3534,6,16.517443,17864322.0,378.590599867644,54.50920750922612,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9672,2019,67600.0,5589600.0,826.4,62.39,5103.538231965709,195.48499,17.011547,4,14.797771,16844570.0,378.590599867644,54.50920750922612,258.0,15.0,121.0,90.0,102.65,110.55
9672,2020,63500.0,5308100.0,835.7,63.11,4795.363162863033,148.10999,17.512865,3,13.811057,16429397.0,378.590599867644,54.50920750922612,269.0,8.0,105.0,100.0,100.0,100.0
9672,2021,62900.0,5646400.0,897.1,85.98,6028.471735560727,263.32877,16.133993,0,14.315783,14745235.0,378.590599867644,54.50920750922612,257.0,22.0,129.0,105.1,114.25,118.325
9673,2017,71100.0,6567700.0,923.7,86.98,6695.115289926258,292.76703,15.782829,0,15.331977,14992167.0,399.6528141776127,52.04001503592565,254.0,24.0,135.0,96.7,94.2,101.7
9673,2018,69000.0,5147400.0,746.1,60.05,5553.478078604104,109.51999,18.117586,6,16.239502,17778740.0,399.6528141776127,52.04001503592565,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9673,2019,67600.0,5589600.0,826.4,60.44,4944.027099535301,181.01797,16.745329,4,14.591577,16582606.0,399.6528141776127,52.04001503592565,258.0,15.0,121.0,90.0,102.65,110.55
9673,2020,63500.0,5308100.0,835.7,68.93,5237.5912346086025,154.95299,17.179464,4,13.509719,16237405.0,399.6528141776127,52.04001503592565,269.0,8.0,105.0,100.0,100.0,100.0
9673,2021,62900.0,5646400.0,897.1,75.48,5292.266185160778,272.89502,15.891577,0,14.071573,14523994.0,399.6528141776127,52.04001503592565,257.0,22.0,129.0,105.1,114.25,118.325
9674,2017,71100.0,6567700.0,923.7,88.89,6842.133802271155,281.84308,16.64677,1,16.163073,15209255.0,328.89888500557123,46.22027646058158,254.0,24.0,135.0,96.7,94.2,101.7
9674,2018,69000.0,5147400.0,746.1,64.65,5978.890221178274,108.99307,19.020227,9,17.305925,17772630.0,328.89888500557123,46.22027646058158,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9674,2019,67600.0,5589600.0,826.4,59.55,4871.224582682448,173.96924,17.78041,5,15.54055,16814860.0,328.89888500557123,46.22027646058158,258.0,15.0,121.0,90.0,102.65,110.55
9674,2020,63500.0,5308100.0,835.7,68.18,5180.603081033142,157.67076,18.153046,7,14.2776375,16463297.0,328.89888500557123,46.22027646058158,269.0,8.0,105.0,100.0,100.0,100.0
9674,2021,62900.0,5646400.0,897.1,76.33,5351.8637773360115,247.43384,16.784351,0,14.908967,14690943.0,328.89888500557123,46.22027646058158,257.0,22.0,129.0,105.1,114.25,118.325
9675,2017,71100.0,6567700.0,923.7,92.89,7150.025974721201,293.27502,17.05148,1,16.480978,15516732.0,278.4854999450129,45.36807458445826,254.0,24.0,135.0,96.7,94.2,101.7
9675,2018,69000.0,5147400.0,746.1,51.85,4795.134694015367,108.045006,19.318771,10,17.456318,18019446.0,278.4854999450129,45.36807458445826,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9675,2019,67600.0,5589600.0,826.4,71.37,5838.107446952919,189.31502,18.006655,5,15.73397,17182632.0,278.4854999450129,45.36807458445826,258.0,15.0,121.0,90.0,102.65,110.55
9675,2020,63500.0,5308100.0,835.7,63.06,4791.563952624669,157.85501,18.620672,9,14.683851,16775950.0,278.4854999450129,45.36807458445826,269.0,8.0,105.0,100.0,100.0,100.0
9675,2021,62900.0,5646400.0,897.1,84.8,5945.736254658636,262.81,17.122866,0,15.294882,14932134.0,278.4854999450129,45.36807458445826,257.0,22.0,129.0,105.1,114.25,118.325
9676,2017,71100.0,6567700.0,923.7,89.34,6876.771671671786,325.542,16.79961,1,16.281492,15467107.0,297.1266770863703,58.32921233383006,254.0,24.0,135.0,96.7,94.2,101.7
9676,2018,69000.0,5147400.0,746.1,71.2,6584.640119843667,117.37399,19.286133,10,17.016668,18000590.0,297.1266770863703,58.32921233383006,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9676,2019,67600.0,5589600.0,826.4,80.81,6610.30492907756,208.773,17.99365,4,15.28723,17325214.0,297.1266770863703,58.32921233383006,258.0,15.0,121.0,90.0,102.65,110.55
9676,2020,63500.0,5308100.0,835.7,72.89,5538.48868548703,151.128,18.638708,9,14.567392,16737295.0,297.1266770863703,58.32921233383006,269.0,8.0,105.0,100.0,100.0,100.0
9677,2017,71100.0,6567700.0,923.7,90.16,6939.8895670240445,294.97824,16.56071,1,15.983797,15354162.0,310.7730440507332,56.03867990623019,254.0,24.0,135.0,96.7,94.2,101.7
9677,2018,69000.0,5147400.0,746.1,68.97,6378.407711595754,102.86,18.887833,10,16.940361,17965826.0,310.7730440507332,56.03867990623019,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9677,2019,67600.0,5589600.0,826.4,69.66,5698.228453898562,187.50117,17.539923,4,15.134189,17125094.0,310.7730440507332,56.03867990623019,258.0,15.0,121.0,90.0,102.65,110.55
9677,2020,63500.0,5308100.0,835.7,76.56,5817.350716982947,142.25471,18.183344,9,14.313898,16630432.0,310.7730440507332,56.03867990623019,269.0,8.0,105.0,100.0,100.0,100.0
9677,2021,62900.0,5646400.0,897.1,87.75,6152.574956913862,264.17706,16.624107,0,14.722708,14881683.0,310.7730440507332,56.03867990623019,257.0,22.0,129.0,105.1,114.25,118.325
9678,2017,71100.0,6567700.0,923.7,86.0,6619.681707675996,289.3345,16.838243,1,16.2964,15382374.0,289.2862406787357,46.60291763957963,254.0,24.0,135.0,96.7,94.2,101.7
9678,2018,69000.0,5147400.0,746.1,59.12,5467.470841083674,106.32819,19.13189,9,17.31755,17933828.0,289.2862406787357,46.60291763957963,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9678,2019,67600.0,5589600.0,826.4,57.44,4698.625357334674,189.10547,17.847082,4,15.596123,17025808.0,289.2862406787357,46.60291763957963,258.0,15.0,121.0,90.0,102.65,110.55
9678,2020,63500.0,5308100.0,835.7,61.54,4676.067961378404,153.75818,18.365898,9,14.512751,16631809.0,289.2862406787357,46.60291763957963,269.0,8.0,105.0,100.0,100.0,100.0
9678,2021,62900.0,5646400.0,897.1,81.18,5691.9206268064645,255.09818,16.948511,0,15.109714,14874017.0,289.2862406787357,46.60291763957963,257.0,22.0,129.0,105.1,114.25,118.325
9679,2017,71100.0,6567700.0,923.7,95.47,7348.616425951481,286.07202,17.049757,1,16.426367,15535201.0,295.3339376478746,49.79183859996042,254.0,24.0,135.0,96.7,94.2,101.7
9679,2018,69000.0,5147400.0,746.1,60.18,5565.500595676852,102.341995,19.280684,10,17.302448,18001890.0,295.3339376478746,49.79183859996042,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9679,2019,67600.0,5589600.0,826.4,79.29,6485.9680463625755,179.426,17.932316,5,15.54829,17267840.0,295.3339376478746,49.79183859996042,258.0,15.0,121.0,90.0,102.65,110.55
9679,2020,63500.0,5308100.0,835.7,72.46,5505.8154774371,149.505,18.59097,9,14.629477,16801342.0,295.3339376478746,49.79183859996042,269.0,8.0,105.0,100.0,100.0,100.0
9679,2021,62900.0,5646400.0,897.1,89.47,6273.172437550806,258.324,17.059631,0,15.146135,14955354.0,295.3339376478746,49.79183859996042,257.0,22.0,129.0,105.1,114.25,118.325
9771,2017,71100.0,6567700.0,923.7,95.09,7319.366669568727,297.48004,16.953623,2,16.498243,16003630.0,488.8423700832919,41.31451596523443,254.0,24.0,135.0,96.7,94.2,101.7
9771,2018,69000.0,5147400.0,746.1,95.42,8824.527531397229,201.52599,18.797863,8,16.885103,17628798.0,488.8423700832919,41.31451596523443,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9771,2019,67600.0,5589600.0,826.4,94.89,7762.057105805836,311.15305,17.631641,5,15.127306,16858454.0,488.8423700832919,41.31451596523443,258.0,15.0,121.0,90.0,102.65,110.55
9771,2020,63500.0,5308100.0,835.7,99.54,7563.467742535039,271.557,17.713818,4,14.034641,16744707.0,488.8423700832919,41.31451596523443,269.0,8.0,105.0,100.0,100.0,100.0
9771,2021,62900.0,5646400.0,897.1,89.75,6292.804585561471,350.76596,16.743254,0,14.648521,15619923.0,488.8423700832919,41.31451596523443,257.0,22.0,129.0,105.1,114.25,118.325
9772,2017,71100.0,6567700.0,923.7,94.89,7303.972060946225,309.78455,16.64858,2,16.101332,16154431.0,510.956197286752,43.52074393646736,254.0,24.0,135.0,96.7,94.2,101.7
9772,2018,69000.0,5147400.0,746.1,81.73,7558.464002736277,210.08911,18.523949,7,16.494505,17684892.0,510.956197286752,43.52074393646736,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9772,2019,67600.0,5589600.0,826.4,94.1,7697.434647026337,308.65457,17.316177,3,14.693773,16977454.0,510.956197286752,43.52074393646736,258.0,15.0,121.0,90.0,102.65,110.55
9772,2020,63500.0,5308100.0,835.7,94.69,7194.944349413731,299.23,17.436054,3,13.785262,16920642.0,510.956197286752,43.52074393646736,269.0,8.0,105.0,100.0,100.0,100.0
9772,2021,62900.0,5646400.0,897.1,81.81,5736.092959830461,364.17093,16.432262,0,14.264572,15749409.0,510.956197286752,43.52074393646736,257.0,22.0,129.0,105.1,114.25,118.325
9773,2017,71100.0,6567700.0,923.7,96.72,7444.832729842121,274.66275,16.863129,2,16.354418,15945269.0,454.5975139106636,41.17990861550313,254.0,24.0,135.0,96.7,94.2,101.7
9773,2018,69000.0,5147400.0,746.1,74.76,6913.872125835851,180.12727,18.683287,8,16.809721,17662966.0,454.5975139106636,41.17990861550313,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9773,2019,67600.0,5589600.0,826.4,92.39,7557.55565397198,249.75998,17.648632,5,15.07296,17119054.0,454.5975139106636,41.17990861550313,258.0,15.0,121.0,90.0,102.65,110.55
9773,2020,63500.0,5308100.0,835.7,97.29,7392.503281808659,249.62816,17.695807,3,14.134921,16905120.0,454.5975139106636,41.17990861550313,269.0,8.0,105.0,100.0,100.0,100.0
9773,2021,62900.0,5646400.0,897.1,85.71,6009.540735693299,309.94543,16.585121,0,14.54537,15662351.0,454.5975139106636,41.17990861550313,257.0,22.0,129.0,105.1,114.25,118.325
9774,2017,71100.0,6567700.0,923.7,102.74,7908.2104493794395,286.497,16.5973,2,15.9844475,16209305.0,506.25228386240246,43.53821514599303,254.0,24.0,135.0,96.7,94.2,101.7
9774,2018,69000.0,5147400.0,746.1,87.47,8089.304371948392,192.351,18.565311,8,16.442286,17759696.0,506.25228386240246,43.53821514599303,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9774,2019,67600.0,5589600.0,826.4,98.16,8029.5450048045195,271.69598,17.344841,4,14.643275,17185510.0,506.25228386240246,43.53821514599303,258.0,15.0,121.0,90.0,102.65,110.55
9774,2020,63500.0,5308100.0,835.7,97.96,7443.412699002736,279.82104,17.435131,3,13.838123,17095142.0,506.25228386240246,43.53821514599303,269.0,8.0,105.0,100.0,100.0,100.0
9774,2021,62900.0,5646400.0,897.1,88.63,6214.275993518809,342.661,16.31947,0,14.14628,15865823.0,506.25228386240246,43.53821514599303,257.0,22.0,129.0,105.1,114.25,118.325
9775,2017,71100.0,6567700.0,923.7,83.9,6458.0383171397225,294.914,16.483215,1,15.891821,16154102.0,515.0072983744109,43.576099256786335,254.0,24.0,135.0,96.7,94.2,101.7
9775,2018,69000.0,5147400.0,746.1,78.02,7215.359861660152,196.452,18.430872,7,16.215517,17747012.0,515.0072983744109,43.576099256786335,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9775,2019,67600.0,5589600.0,826.4,78.5,6421.345587583077,276.46,17.187336,3,14.496372,17211524.0,515.0072983744109,43.576099256786335,258.0,15.0,121.0,90.0,102.65,110.55
9775,2020,63500.0,5308100.0,835.7,83.52,6346.200782163215,292.88998,17.370634,3,13.762695,17135284.0,515.0072983744109,43.576099256786335,269.0,8.0,105.0,100.0,100.0,100.0
9775,2021,62900.0,5646400.0,897.1,74.05,5192.002000677737,346.342,16.208212,0,14.004343,15861468.0,515.0072983744109,43.576099256786335,257.0,22.0,129.0,105.1,114.25,118.325
9779,2017,71100.0,6567700.0,923.7,89.63,6899.0938541744135,284.77603,16.59592,2,16.214563,15785869.0,460.92054801805193,42.67593741906976,254.0,24.0,135.0,96.7,94.2,101.7
9779,2018,69000.0,5147400.0,746.1,89.56,8282.58945411796,159.02533,18.393208,5,16.632286,17821440.0,460.92054801805193,42.67593741906976,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
9779,2019,67600.0,5589600.0,826.4,94.07,7694.980629604331,238.54533,17.455559,4,15.016155,17165898.0,460.92054801805193,42.67593741906976,258.0,15.0,121.0,90.0,102.65,110.55
9779,2020,63500.0,5308100.0,835.7,91.56,6957.113788492145,229.26668,17.56348,3,13.945675,16859630.0,460.92054801805193,42.67593741906976,269.0,8.0,105.0,100.0,100.0,100.0
9779,2021,62900.0,5646400.0,897.1,83.52,5855.989292324167,279.43396,16.375677,0,14.394966,15465785.0,460.92054801805193,42.67593741906976,257.0,22.0,129.0,105.1,114.25,118.325
12062,2017,6300.0,448700.0,711.6,73.01,646.3785825655164,214.94727,17.702103,2,16.871075,14983638.0,102.26153647522072,36.17198747447048,254.0,24.0,135.0,96.7,94.2,101.7
12062,2018,7500.0,383500.0,510.9,69.87,1025.689956888452,103.10773,20.06206,18,18.22074,17038026.0,102.26153647522072,36.17198747447048,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
12062,2019,7500.0,457000.0,611.5,67.12,823.2215849170539,154.39865,18.789448,8,17.105742,15910353.0,102.26153647522072,36.17198747447048,258.0,15.0,121.0,90.0,102.65,110.55
12063,2017,6300.0,448700.0,711.6,82.28,728.4485655867783,232.71524,17.192549,1,16.318146,14246520.0,34.27972390292592,35.81629520224732,254.0,24.0,135.0,96.7,94.2,101.7
12063,2018,7500.0,383500.0,510.9,43.18,633.8813845490675,81.40652,19.623201,14,18.004574,17105138.0,34.27972390292592,35.81629520224732,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
12063,2019,7500.0,457000.0,611.5,61.82,758.2174967159158,175.49434,18.464497,8,17.183043,15230685.0,34.27972390292592,35.81629520224732,258.0,15.0,121.0,90.0,102.65,110.55
12063,2020,6700.0,425700.0,635.7,78.13,823.4560314244831,180.84521,18.425081,5,15.592851,15142778.0,34.27972390292592,35.81629520224732,269.0,8.0,105.0,100.0,100.0,100.0
12063,2021,6800.0,464300.0,686.0,68.86,682.5772584802081,220.58653,17.873669,0,16.235563,13804186.0,34.27972390292592,35.81629520224732,257.0,22.0,129.0,105.1,114.25,118.325
12064,2017,6300.0,448700.0,711.6,67.79,600.1644173690777,253.29373,17.187557,1,16.16364,14624406.0,47.27500580551489,36.64059745746665,254.0,24.0,135.0,96.7,94.2,101.7
12064,2018,7500.0,383500.0,510.9,61.8,907.2225466681883,132.03188,19.274399,11,17.789196,16743385.0,47.27500580551489,36.64059745746665,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
12064,2019,7500.0,457000.0,611.5,56.83,697.0155344284292,177.69283,18.484636,8,17.15078,15302735.0,47.27500580551489,36.64059745746665,258.0,15.0,121.0,90.0,102.65,110.55
