district_no,year,kreisYield,name,predicted_yield_lower,predicted_yield_median,predicted_yield_upper,error,abs_error,is_outside_interval,outlier_magnitude
09181,2013,575.4,Landsberg am Lech,650.3994458007812,783.5584194946289,878.1162274169922,208.1584194946289,208.1584194946289,True,-74.99944580078125
09171,2014,918.6,Altötting,570.9231549072266,710.5290394592286,801.2874584960938,-208.07096054077147,208.07096054077147,True,117.31254150390623
09181,2018,987.6,Landsberg am Lech,656.8310290527344,780.0656977844238,912.779912109375,-207.5343022155762,207.5343022155762,True,74.82008789062502
14626,2018,479.1,Görlitz,539.3910290527344,685.557498626709,795.3399121093751,206.45749862670903,206.45749862670903,True,-60.291029052734416
07339,2022,560.7,Mainz-Bingen,612.3505593872071,767.1322595214845,889.382869873047,206.4322595214844,206.4322595214844,True,-51.65055938720707
03454,2023,910.9,Emsland,552.7979586791993,705.0281394195557,843.1162188720704,-205.87186058044426,205.87186058044426,True,67.78378112792961
09573,2003,344.3,Fürth,464.2527291870117,548.583091506958,672.6524865722656,204.283091506958,204.283091506958,True,-119.9527291870117
12064,2020,428.6,Märkisch-Oderland,487.637200012207,632.7039915466308,758.58921875,204.10399154663082,204.10399154663082,True,-59.037200012206995
09571,2003,406.4,Ansbach,525.8727291870116,610.3707655715941,734.2724865722655,203.97076557159414,203.97076557159414,True,-119.47272918701162
08118,2018,574.4,Ludwigsburg,678.2091311645507,778.3439209890365,937.079912109375,203.94392098903654,203.94392098903654,True,-103.80913116455076
15086,2014,812.0,Jerichower Land,472.34315490722656,608.1180953979492,702.7074584960938,-203.88190460205078,203.88190460205078,True,109.29254150390625
07333,2022,611.4,Donnersbergkreis,654.0505593872069,812.4279244995116,931.0828698730468,201.02792449951164,201.02792449951164,True,-42.650559387206954
01055,2014,894.2,Ostholstein,560.1031549072266,693.675641784668,790.4674584960937,-200.5243582153321,200.5243582153321,True,103.7325415039063
06631,2003,363.9,Fulda,477.5127291870117,564.230186958313,685.9124865722656,200.330186958313,200.330186958313,True,-113.61272918701172
12069,2003,279.3,Potsdam-Mittelmark,392.3327291870117,479.5817116165161,600.7324865722655,200.28171161651608,200.28171161651608,True,-113.03272918701168
09674,2017,888.9,Haßberge,548.3748590087891,688.6845780944825,796.900219116211,-200.21542190551747,200.21542190551747,True,91.99978088378896
05554,2016,518.3,Borken,569.9707931518554,717.733065032959,817.0099395751953,199.433065032959,199.433065032959,True,-51.67079315185549
08125,2023,563.2,Heilbronn,602.1979586791992,762.4586207580567,901.9057604980469,199.25862075805662,199.25862075805662,True,-38.9979586791992
14730,2021,828.4,Nordsachsen,471.4388259887695,631.2679466247558,746.1732696533203,-197.13205337524414,197.13205337524414,True,82.22673034667969
12062,2013,480.7,Elbe-Elster,535.9594458007812,677.1233595275878,763.6762274169921,196.42335952758782,196.42335952758782,True,-55.25944580078118
15089,2023,677.5,Salzlandkreis,346.1579586791992,481.3907858657837,645.8657604980469,-196.1092141342163,196.1092141342163,True,31.63423950195306
15090,2019,487.8,Stendal,546.3689505004883,683.8584143066406,813.8783117675781,196.0584143066406,196.0584143066406,True,-58.568950500488256
09176,2015,650.1,Eichstätt,731.1788436889649,845.5484153747559,973.1218444824219,195.44841537475588,195.44841537475588,True,-81.07884368896487
16075,2023,830.3,Saale-Orla-Kreis,479.4979586791992,634.8979067993164,779.2057604980469,-195.40209320068357,195.40209320068357,True,51.0942395019531
03356,2010,612.6,Osterholz,322.0414660644532,417.8680470657349,542.1423571777344,-194.7319529342651,194.7319529342651,True,70.4576428222656
09189,2010,502.8,Traunstein,584.5414660644531,696.6554606628417,804.6423571777343,193.85546066284172,193.85546066284172,True,-81.74146606445305
05116,2023,657.5,Mönchengladbach,669.8979586791993,851.285333557129,969.605760498047,193.78533355712898,193.78533355712898,True,-12.397958679199292
09471,2018,433.8,Bamberg,525.9533309936523,627.5723328590393,785.659912109375,193.7723328590393,193.7723328590393,True,-92.15333099365233
09178,2013,608.0,Freising,675.7994458007812,801.6247746276855,903.5162274169921,193.6247746276855,193.6247746276855,True,-67.7994458007812
09478,2011,843.0,Lichtenfels,528.6003451538086,649.867728729248,750.1076007080078,-193.13227127075197,193.13227127075197,True,92.8923992919922
09573,2021,848.3,Fürth,502.2188259887696,655.2261578369141,776.9532696533204,-193.07384216308583,193.07384216308583,True,71.34673034667958
09278,2013,686.6,Straubing-Bogen,747.8794458007812,879.627374420166,975.5962274169922,193.02737442016598,193.02737442016598,True,-61.27944580078122
16067,2014,851.9,Gotha,519.2631549072265,658.941728515625,749.6274584960937,-192.95827148437502,192.95827148437502,True,102.27254150390627
03352,2011,736.0,Cuxhaven,427.78034515380864,543.1502601623536,649.2876007080079,-192.84973983764644,192.84973983764644,True,86.71239929199214
01054,2019,991.8,Nordfriesland,637.9081591796876,799.3014735412598,921.6583117675782,-192.49852645874012,192.49852645874012,True,70.14168823242176
07133,2003,406.1,Bad Kreuznach,519.2927291870117,598.4404690742492,727.6924865722656,192.3404690742492,192.3404690742492,True,-113.19272918701165
16068,2019,461.1,Sömmerda,516.2689505004882,653.2470579528808,783.7783117675781,192.1470579528808,192.1470579528808,True,-55.16895050048822
12070,2018,519.9,Prignitz,575.8976815795897,711.6080087280272,836.0199121093749,191.70800872802727,191.70800872802727,True,-55.997681579589766
07334,2018,548.8,Germersheim,642.3910290527344,740.1692710447312,898.3399121093751,191.36927104473125,191.36927104473125,True,-93.59102905273448
09775,2013,577.2,Neu-Ulm,632.8794458007812,768.3565919494629,860.5962274169922,191.15659194946284,191.15659194946284,True,-55.679445800781195
05554,2019,476.2,Borken,527.8089505004883,666.4931965637207,795.3183117675782,190.29319656372076,190.29319656372076,True,-51.60895050048833
16076,2013,520.7,Greiz,579.7394458007813,710.9765979003906,807.4562274169922,190.27659790039058,190.27659790039058,True,-59.03944580078121
14628,2018,546.4,Sächsische Schweiz-Osterzgebirge,622.1910290527343,736.5443558502196,878.1399121093749,190.14435585021965,190.14435585021965,True,-75.7910290527343
01054,2014,935.6,Nordfriesland,610.2431549072265,745.9779724121094,840.6074584960937,-189.62202758789067,189.62202758789067,True,94.9925415039063
16068,2021,802.4,Sömmerda,456.39882598876954,612.8829415893555,731.1332696533203,-189.5170584106445,189.5170584106445,True,71.26673034667965
01060,2018,571.2,Segeberg,616.4425210571289,760.5163125610352,888.619912109375,189.31631256103515,189.31631256103515,True,-45.2425210571289
01057,2023,887.9,Plön,568.2779586791992,698.7351177215576,851.3167999267578,-189.1648822784424,189.1648822784424,True,36.58320007324221
09673,2017,869.8,Rhön-Grabfeld,540.234859008789,680.8330340576172,788.7602191162109,-188.96696594238279,188.96696594238279,True,81.03978088378904
05116,2018,644.0,Mönchengladbach,719.6110290527344,832.5490135192871,975.559912109375,188.5490135192871,188.5490135192871,True,-75.61102905273435
09185,2015,638.4,Neuburg-Schrobenhausen,714.2788436889648,826.897053527832,956.2218444824218,188.497053527832,188.497053527832,True,-75.87884368896482
09471,2017,822.6,Bamberg,494.2948590087891,634.1449375915528,742.820219116211,-188.45506240844725,188.45506240844725,True,79.77978088378904
07333,2000,739.2,Donnersbergkreis,445.09570861816405,551.1994187927246,654.3867700195312,-188.00058120727545,188.00058120727545,True,84.8132299804688
08118,2003,469.5,Ludwigsburg,578.6527291870118,657.3069759941102,787.0524865722657,187.8069759941102,187.8069759941102,True,-109.1527291870118
08125,2020,630.6,Heilbronn,673.737200012207,818.2810346984863,944.68921875,187.68103469848631,187.68103469848631,True,-43.13720001220702
09672,2015,564.6,Bad Kissingen,634.168576965332,752.1082456207275,872.6818444824219,187.5082456207275,187.5082456207275,True,-69.568576965332
07333,2018,607.3,Donnersbergkreis,696.5110290527343,794.7532516002655,952.459912109375,187.4532516002655,187.4532516002655,True,-89.21102905273438
13074,2018,564.8,Nordwestmecklenburg,622.8135565185547,752.13052734375,883.499912109375,187.33052734375008,187.33052734375008,True,-58.013556518554765
09573,2018,432.5,Fürth,519.2930389404297,619.7424604654312,778.759912109375,187.24246046543124,187.24246046543124,True,-86.79303894042971
09672,2021,859.8,Bad Kissingen,521.4388259887695,673.1079582214355,796.1732696533203,-186.69204177856443,186.69204177856443,True,63.626730346679665
15083,2019,536.4,Börde,587.6689505004882,722.9561113739013,855.1783117675781,186.55611137390133,186.55611137390133,True,-51.268950500488245
07333,2003,414.9,Donnersbergkreis,522.1927291870118,601.3404690742493,730.5924865722657,186.44046907424934,186.44046907424934,True,-107.29272918701179
03102,2018,652.3,Salzgitter,705.7518414306641,838.2811192321777,966.039912109375,185.98111923217778,185.98111923217778,True,-53.4518414306641
16070,2015,435.0,Ilm-Kreis,492.568576965332,620.9040681457519,731.0818444824218,185.90406814575192,185.90406814575192,True,-57.568576965332
09179,2017,884.2,Fürstenfeldbruck,564.634859008789,698.5093478393554,813.1602191162109,-185.69065216064462,185.69065216064462,True,71.03978088378915
12064,2015,500.5,Märkisch-Oderland,521.5685769653321,685.9020349121095,779.1153527832032,185.40203491210946,185.40203491210946,True,-21.068576965332113
08128,2018,583.4,Main-Tauber-Kreis,667.3730389404296,768.6657648611068,926.839912109375,185.26576486110685,185.26576486110685,True,-83.97303894042966
05116,2009,820.0,Mönchengladbach,522.3182983398438,634.7466945648193,740.9059753417969,-185.25330543518066,185.25330543518066,True,79.09402465820312
07133,2016,857.9,Bad Kreuznach,517.3707931518554,672.8937232971191,764.4099395751953,-185.00627670288088,185.00627670288088,True,93.49006042480471
09472,2016,480.0,Bayreuth,514.4507931518555,664.9948872375488,761.4899395751953,184.99488723754882,184.99488723754882,True,-34.450793151855464
07339,2000,760.0,Mainz-Bingen,469.87570861816414,575.083420791626,679.1667700195313,-184.91657920837395,184.91657920837395,True,80.83322998046867
05754,2012,829.4,Gütersloh,520.0071560668946,644.7504765319825,746.8692242431641,-184.6495234680175,184.6495234680175,True,82.53077575683585
03359,2024,968.7,Stade,619.7813735961914,784.3028617858887,913.5083404541016,-184.39713821411135,184.39713821411135,True,55.19165954589846
07335,2000,730.0,Kaiserslautern,440.275708618164,545.6809019470214,649.5667700195312,-184.31909805297857,184.31909805297857,True,80.43322998046881
05754,2008,495.5,Gütersloh,559.5457485961914,679.4603680419922,776.7714794921875,183.96036804199218,183.96036804199218,True,-64.0457485961914
08215,2018,570.8,Karlsruhe,657.5510290527343,754.7497944498061,913.4999121093749,183.94979444980618,183.94979444980618,True,-86.75102905273434
05554,2017,860.0,Borken,532.014859008789,677.0900199890136,780.5402191162109,-182.90998001098637,182.90998001098637,True,79.45978088378911
09672,2003,425.5,Bad Kissingen,522.8927291870117,608.354309463501,731.2924865722656,182.85430946350095,182.85430946350095,True,-97.3927291870117
06434,2018,616.4,Hochtaunuskreis,696.4310290527344,799.1140391540528,952.379912109375,182.71403915405278,182.71403915405278,True,-80.03102905273443
07331,2015,566.6,Alzey-Worms,632.888576965332,749.0018276977539,871.4018444824219,182.4018276977539,182.4018276977539,True,-66.28857696533203
05758,2023,1037.8,Herford,713.1779586791993,855.516411972046,996.2167999267579,-182.283588027954,182.283588027954,True,41.5832000732421
16075,2019,543.0,Saale-Orla-Kreis,588.0689505004882,724.5602396392821,855.578311767578,181.56023963928214,181.56023963928214,True,-45.0689505004882
03456,2012,757.7,Grafschaft Bentheim,463.2071560668945,576.2290505218506,690.0692242431641,-181.47094947814946,181.47094947814946,True,67.63077575683599
09471,2015,518.1,Bamberg,567.408576965332,699.3822135925293,805.9218444824219,181.28221359252927,181.28221359252927,True,-49.30857696533201
09577,2003,447.8,Weißenburg-Gunzenhausen,548.5127291870117,629.0235653114319,756.9124865722656,181.22356531143186,181.22356531143186,True,-100.71272918701169
09673,2003,422.4,Rhön-Grabfeld,517.8127291870117,603.6163981628417,726.2124865722656,181.21639816284176,181.21639816284176,True,-95.41272918701168
05558,2013,850.0,Coesfeld,539.1794458007813,668.9128518676758,766.8962274169922,-181.08714813232416,181.08714813232416,True,83.10377258300775
15090,2014,794.1,Stendal,477.70315490722646,613.0658181762694,708.0674584960936,-181.0341818237306,181.0341818237306,True,86.03254150390637
16075,2013,461.7,Saale-Orla-Kreis,510.6794458007813,642.6661820983887,738.3962274169922,180.96618209838874,180.96618209838874,True,-48.97944580078132
09263,2013,707.9,Straubing,756.5194458007812,888.267374420166,984.2362274169922,180.36737442016602,180.36737442016602,True,-48.61944580078125
15003,2015,792.7,Magdeburg,494.168576965332,612.4541680908203,751.7153527832031,-180.24583190917974,180.24583190917974,True,40.98464721679693
09575,2018,609.3,Neustadt an der Aisch-Bad Windsheim,686.511841430664,788.7123328590393,946.799912109375,179.41233285903934,179.41233285903934,True,-77.2118414306641
13076,2022,537.6,Ludwigslust-Parchim,551.0212448120117,716.6297615051269,827.0228698730468,179.02976150512688,179.02976150512688,True,-13.42124481201165
08126,2003,460.6,Hohenlohekreis,560.7127291870117,639.3669759941101,769.1124865722657,178.7669759941101,178.7669759941101,True,-100.11272918701172
08226,2018,631.0,Rhein-Neckar-Kreis,711.1710290527344,808.3697944498062,967.119912109375,177.36979444980625,177.36979444980625,True,-80.17102905273441
07339,2003,445.3,Mainz-Bingen,544.1327291870118,622.2481519126893,752.5324865722657,176.9481519126893,176.9481519126893,True,-98.83272918701181
09476,2003,361.8,Kronach,452.3927291870117,538.197721862793,660.7924865722656,176.39772186279293,176.39772186279293,True,-90.59272918701168
14628,2014,843.0,Sächsische Schweiz-Osterzgebirge,526.3631549072264,667.033042449951,756.7274584960936,-175.96695755004896,175.96695755004896,True,86.27254150390638
06414,2022,659.4,Wiesbaden,678.150559387207,835.266182861328,955.1828698730468,175.86618286132807,175.86618286132807,True,-18.750559387206977
09474,2003,399.3,Forchheim,489.8727291870116,574.9869860458373,698.2724865722655,175.68698604583727,175.68698604583727,True,-90.57272918701159
13075,2014,828.5,Vorpommern-Greifswald,519.0631549072266,652.995505065918,749.4274584960938,-175.504494934082,175.504494934082,True,79.07254150390622
05762,2022,699.5,Höxter,707.3612448120117,874.8190924072265,983.3628698730469,175.31909240722655,175.31909240722655,True,-7.861244812011705
05758,2019,741.8,Herford,774.6289505004883,917.1022666931152,1042.1383117675782,175.30226669311526,175.30226669311526,True,-32.828950500488304
03153,2018,632.7,Goslar,680.251841430664,806.6462811279296,940.5399121093749,173.94628112792952,173.94628112792952,True,-47.5518414306639
09178,2014,954.3,Freising,645.0431549072266,780.3965637207032,875.4074584960938,-173.90343627929678,173.90343627929678,True,78.89254150390616
08225,2017,944.4,Neckar-Odenwald-Kreis,630.814859008789,771.0035034179687,879.3402191162108,-173.39649658203132,173.39649658203132,True,65.05978088378913
13072,2023,625.2,Rostock,643.4442044067382,798.5657749938964,930.8762188720702,173.36577499389637,173.36577499389637,True,-18.244204406738163
07331,2003,449.5,Alzey-Worms,544.6927291870118,622.8081519126893,753.0924865722657,173.30815191268925,173.30815191268925,True,-95.19272918701176
12063,2022,545.2,Havelland,554.7612448120117,718.4531240844726,830.7628698730468,173.25312408447257,173.25312408447257,True,-9.561244812011637
08215,2020,563.7,Karlsruhe,595.357200012207,736.733197555542,866.30921875,173.03319755554196,173.03319755554196,True,-31.657200012207
09477,2003,396.1,Kulmbach,483.7327291870117,569.0805332565308,692.1324865722656,172.98053325653075,172.98053325653075,True,-87.6327291870117
05515,2012,900.0,Münster,597.3471560668945,727.0432124328613,824.209224243164,-172.9567875671387,172.9567875671387,True,75.79077575683596
09476,2005,681.2,Kronach,369.57786560058594,508.80665016174316,621.7225952148438,-172.39334983825688,172.39334983825688,True,59.477404785156295
09575,2017,952.3,Neustadt an der Aisch-Bad Windsheim,639.6948590087891,779.9690937805176,888.220219116211,-172.33090621948236,172.33090621948236,True,64.079780883789
07337,2024,668.2,Südliche Weinstraße,670.6413735961914,840.4421434020996,964.3683404541016,172.2421434020996,172.2421434020996,True,-2.441373596191397
03352,2014,851.6,Cuxhaven,550.1231549072265,679.7148106384277,780.4874584960937,-171.88518936157232,171.88518936157232,True,71.1125415039063
13075,2018,571.7,Vorpommern-Greifswald,617.4577807617187,743.49515335083,878.079912109375,171.79515335083,171.79515335083,True,-45.757780761718664
09677,2017,901.6,Main-Spessart,585.2748590087891,729.8699632263184,833.800219116211,-171.7300367736816,171.7300367736816,True,67.79978088378903
09674,2015,552.1,Haßberge,591.268576965332,723.2422135925293,829.7818444824219,171.1422135925293,171.1422135925293,True,-39.16857696533202
14729,2020,545.5,Leipzig,575.637200012207,716.61438621521,846.58921875,171.11438621520995,171.11438621520995,True,-30.137200012207018
09178,2015,646.8,Freising,691.5788436889649,817.9055610656739,933.5218444824219,171.1055610656739,171.1055610656739,True,-44.77884368896491
16052,2013,573.4,Gera,609.3994458007812,744.4057705688476,837.1162274169922,171.00577056884765,171.00577056884765,True,-35.999445800781245
09774,2013,644.2,Günzburg,677.6594458007812,815.0792913818359,905.3762274169922,170.87929138183586,170.87929138183586,True,-33.45944580078117
15085,2024,818.1,Harz,469.6613735961914,647.3620457458496,763.3883404541016,-170.7379542541504,170.7379542541504,True,54.71165954589844
16075,2017,836.8,Saale-Orla-Kreis,522.894859008789,666.0967518615722,771.4202191162109,-170.70324813842774,170.70324813842774,True,65.37978088378907
03452,2013,764.1,Aurich,466.5194458007812,593.4904541015625,694.2362274169922,-170.60954589843755,170.60954589843755,True,69.86377258300786
09472,2015,518.0,Bayreuth,554.7988436889648,688.136967010498,796.7418444824218,170.13696701049798,170.13696701049798,True,-36.79884368896478
09376,2003,453.2,Schwandorf,537.2127291870117,622.7873208236695,745.6124865722657,169.58732082366947,169.58732082366947,True,-84.01272918701176
16065,2019,494.5,Kyffhäuserkreis,526.1689505004882,664.0625891113281,793.6783117675781,169.56258911132807,169.56258911132807,True,-31.668950500488222
09189,2015,564.9,Traunstein,585.0188436889649,734.4208097839356,826.961844482422,169.52080978393565,169.52080978393565,True,-20.118843688964944
09576,2015,548.7,Roth,604.2588436889648,718.1585209655761,846.2018444824218,169.4585209655761,169.4585209655761,True,-55.55884368896477
12073,2014,839.2,Uckermark,536.9031549072266,669.8353868103028,767.2674584960938,-169.36461318969725,169.36461318969725,True,71.93254150390624
08126,2022,664.7,Hohenlohekreis,665.490559387207,833.697647857666,942.5228698730468,168.99764785766592,168.99764785766592,True,-0.7905593872069403
05170,2012,907.3,Wesel,624.2471560668945,738.4470671844482,851.109224243164,-168.85293281555175,168.85293281555175,True,56.19077575683593
03158,2018,639.0,Wolfenbüttel,676.4318414306641,807.8058076477051,936.7199121093751,168.80580764770514,168.80580764770514,True,-37.43184143066412
15081,2014,814.1,Altmarkkreis Salzwedel,510.0631549072266,645.4258181762696,740.4274584960938,-168.67418182373046,168.67418182373046,True,73.67254150390625
05116,2002,465.0,Mönchengladbach,528.1571762084961,633.4037200927735,739.7035400390625,168.40372009277348,168.40372009277348,True,-63.15717620849614
15091,2016,472.8,Wittenberg,496.47079315185545,641.1318687438965,743.5099395751953,168.33186874389645,168.33186874389645,True,-23.670793151855435
08126,2015,629.6,Hohenlohekreis,681.0788436889649,797.5274826049805,923.0218444824219,167.92748260498047,167.92748260498047,True,-51.478843688964844
07339,2018,597.1,Mainz-Bingen,662.6910290527344,764.9180860328674,918.639912109375,167.81808603286743,167.81808603286743,True,-65.59102905273437
05754,2020,635.8,Gütersloh,656.9142608642578,803.371654510498,944.94921875,167.5716545104981,167.5716545104981,True,-21.114260864257858
09675,2017,928.9,Kitzingen,621.154859008789,761.4290937805175,869.6802191162109,-167.47090621948246,167.47090621948246,True,59.2197808837891
09275,2015,681.2,Passau,713.048576965332,848.4592749023437,951.5618444824219,167.2592749023437,167.2592749023437,True,-31.848576965331972
09773,2015,664.7,Dillingen an der Donau,721.3988436889647,831.8008193206786,963.3418444824217,167.1008193206785,167.1008193206785,True,-56.698843688964644
08127,2003,437.2,Schwäbisch Hall,525.2927291870117,604.1701467514038,733.6924865722656,166.97014675140377,166.97014675140377,True,-88.09272918701168
09674,2003,432.0,Haßberge,514.2527291870117,598.9289643859863,722.6524865722656,166.92896438598632,166.92896438598632,True,-82.25272918701171
09375,2013,684.4,Regensburg,719.5394458007811,851.1487216186522,947.256227416992,166.7487216186522,166.7487216186522,True,-35.13944580078112
16077,2013,583.1,Altenburger Land,616.4994458007812,749.5938252258301,844.2162274169922,166.49382522583005,166.49382522583005,True,-33.39944580078122
14524,2014,805.6,Zwickau,499.36315490722654,639.6952090454101,729.7274584960937,-165.90479095458988,165.90479095458988,True,75.87254150390629
09179,2013,558.8,Fürstenfeldbruck,599.7594458007812,724.6681105041504,827.4762274169922,165.86811050415042,165.86811050415042,True,-40.95944580078128
09373,2003,395.3,Neumarkt in der Oberpfalz,475.9927291870117,561.1193647384644,684.3924865722656,165.81936473846434,165.81936473846434,True,-80.69272918701171
07338,2018,922.3,Rhein-Pfalz-Kreis,658.0510290527343,756.7294946575164,913.9999121093749,-165.57050534248356,165.57050534248356,True,8.300087890625036
16074,2013,538.1,Saale-Holzland-Kreis,567.9394458007813,703.6045840454102,795.6562274169922,165.50458404541018,165.50458404541018,True,-29.839445800781277
15088,2021,765.0,Saalekreis,443.3388259887695,599.5038078308105,718.0732696533203,-165.4961921691895,165.4961921691895,True,46.92673034667973
15082,2021,694.4,Anhalt-Bitterfeld,372.7588259887696,529.0913607788086,647.4932696533203,-165.30863922119136,165.30863922119136,True,46.90673034667964
14627,2018,653.1,Meißen,700.3310290527344,818.4072619628906,956.279912109375,165.3072619628906,165.3072619628906,True,-47.23102905273436
09474,2015,505.7,Forchheim,540.948576965332,670.856967010498,779.4618444824218,165.15696701049802,165.15696701049802,True,-35.248576965332006
09775,2015,574.7,Neu-Ulm,613.9388436889649,739.4892053222657,855.8818444824219,164.78920532226562,164.78920532226562,True,-39.238843688964835
09674,2022,594.7,Haßberge,600.3905593872071,759.4722358703614,877.4228698730469,164.77223587036133,164.77223587036133,True,-5.690559387207031
06533,2001,471.6,Limburg-Weilburg,494.9439334106445,636.2615145874023,712.9999102783203,164.66151458740228,164.66151458740228,True,-23.343933410644468
06533,2003,707.5,Limburg-Weilburg,463.2327291870117,542.9280841255188,671.6324865722656,-164.5719158744812,164.5719158744812,True,35.867513427734366
03351,2019,656.7,Celle,681.5689505004882,821.1709631347655,949.078311767578,164.4709631347655,164.4709631347655,True,-24.868950500488154
09471,2011,765.9,Bamberg,481.1603451538085,601.63073928833,702.6676007080077,-164.26926071166997,164.26926071166997,True,63.23239929199224
09162,2015,571.1,München,609.1788436889649,735.2319442749024,851.1218444824219,164.13194427490237,164.13194427490237,True,-38.07884368896487
07331,2000,737.2,Alzey-Worms,468.255708618164,573.4634207916259,677.5467700195312,-163.7365792083741,163.7365792083741,True,59.653229980468836
09471,2003,401.0,Bamberg,480.11272918701184,564.7106124114991,688.5124865722657,163.71061241149914,163.71061241149914,True,-79.11272918701184
09678,2017,860.0,Schweinfurt,556.9548590087891,696.9992964172363,805.480219116211,-163.00070358276366,163.00070358276366,True,54.51978088378905
07334,2021,863.7,Germersheim,540.4988259887696,700.9089135742188,815.2332696533203,-162.79108642578126,162.79108642578126,True,48.4667303466797
03359,2023,907.9,Stade,581.4779586791992,745.1329612731934,881.1857604980469,-162.76703872680662,162.76703872680662,True,26.714239501953102
09679,2003,510.0,Würzburg,588.5127291870118,672.7037549209596,796.9124865722657,162.70375492095957,162.70375492095957,True,-78.51272918701181
08119,2003,480.9,Rems-Murr-Kreis,564.8527291870117,643.5069759941101,773.2524865722656,162.60697599411014,162.60697599411014,True,-83.95272918701176
14522,2013,569.3,Mittelsachsen,597.4594458007813,731.8646238708496,825.1762274169922,162.5646238708497,162.5646238708497,True,-28.159445800781327
08126,2018,628.1,Hohenlohekreis,690.5291311645508,790.6639209890366,949.399912109375,162.56392098903655,162.56392098903655,True,-62.42913116455077
12063,2019,618.2,Havelland,643.0089505004883,780.1333554077148,910.5183117675781,161.93335540771477,161.93335540771477,True,-24.80895050048821
05170,2016,716.5,Wesel,729.3107931518555,878.3324644470215,976.3499395751953,161.8324644470215,161.8324644470215,True,-12.810793151855478
16065,2018,503.5,Kyffhäuserkreis,541.8318414306641,665.3089837646485,802.119912109375,161.80898376464847,161.80898376464847,True,-38.3318414306641
03357,2023,890.1,Rotenburg (Wümme),566.9179586791992,728.4064154052734,866.6257604980468,-161.69358459472664,161.69358459472664,True,23.474239501953207
01059,2014,892.7,Schleswig-Flensburg,597.8031549072265,731.0082635498046,828.1674584960937,-161.69173645019544,161.69173645019544,True,64.53254150390637
08226,2003,442.0,Rhein-Neckar-Kreis,523.0527291870118,603.571176109314,731.4524865722657,161.57117610931402,161.57117610931402,True,-81.05272918701178
03257,2023,983.1,Schaumburg,676.8379586791992,821.7312329864502,976.5457604980469,-161.3687670135498,161.3687670135498,True,6.554239501953134
03255,2018,659.7,Holzminden,690.2918414306641,820.7825087738038,950.5799121093751,161.08250877380374,161.08250877380374,True,-30.59184143066409
06437,2014,887.8,Odenwaldkreis,598.8631549072265,726.7746234130859,829.2274584960937,-161.02537658691404,161.02537658691404,True,58.57254150390622
09179,2014,865.0,Fürstenfeldbruck,568.7431549072265,704.0965637207031,799.1074584960937,-160.9034362792969,160.9034362792969,True,65.89254150390627
05754,2018,664.7,Gütersloh,706.4910290527343,825.5134842681884,962.439912109375,160.8134842681884,160.8134842681884,True,-41.7910290527343
09575,2003,505.9,Neustadt an der Aisch-Bad Windsheim,582.4327291870117,666.6206106567382,790.8324865722656,160.72061065673824,160.72061065673824,True,-76.53272918701168
03361,2018,629.3,Verden,657.9510290527344,789.6580297851563,913.899912109375,160.3580297851563,160.3580297851563,True,-28.65102905273443
09273,2015,701.6,Kelheim,747.8588436889647,861.758520965576,989.8018444824218,160.15852096557603,160.15852096557603,True,-46.2588436889647
13073,2014,832.5,Vorpommern-Rügen,538.4231549072266,672.4642849731446,768.7874584960938,-160.03571502685543,160.03571502685543,True,63.71254150390621
15091,2013,489.8,Wittenberg,503.1994458007813,649.7007656860352,730.9162274169922,159.9007656860352,159.9007656860352,True,-13.39944580078128
14524,2018,520.7,Zwickau,561.7510290527343,680.3715296173095,817.699912109375,159.6715296173095,159.6715296173095,True,-41.05102905273429
09171,2015,622.0,Altötting,633.2388436889648,781.6243760681152,875.1818444824219,159.62437606811523,159.62437606811523,True,-11.238843688964835
09179,2012,594.3,Fürstenfeldbruck,623.6871560668945,753.8474954223633,850.5492242431641,159.54749542236334,159.54749542236334,True,-29.38715606689459
01003,2014,873.6,Lübeck,580.5631549072265,714.1356417846679,810.9274584960937,-159.46435821533214,159.46435821533214,True,62.67254150390636
16070,2022,535.7,Ilm-Kreis,538.470559387207,695.1188290405273,815.5028698730468,159.41882904052727,159.41882904052727,True,-2.7705593872069585
13071,2018,565.6,Mecklenburgische Seenplatte,599.2177807617188,724.9515339660645,859.8399121093751,159.3515339660645,159.3515339660645,True,-33.61778076171879
16064,2018,514.4,Unstrut-Hainich-Kreis,552.0318414306641,673.3907147979737,812.3199121093751,158.99071479797374,158.99071479797374,True,-37.63184143066417
09571,2015,528.8,Ansbach,574.4588436889647,687.6523308563231,816.4018444824218,158.8523308563232,158.8523308563232,True,-45.658843688964794
13076,2023,802.1,Ludwigslust-Parchim,505.45795867919924,643.290136795044,795.7762188720703,-158.80986320495606,158.80986320495606,True,6.323781127929692
14626,2013,514.5,Görlitz,538.4594458007812,673.2398565673827,766.1762274169921,158.73985656738273,158.73985656738273,True,-23.959445800781168
16063,2019,772.8,Wartburgkreis,457.88895050048825,614.4158364868164,725.3983117675781,-158.38416351318358,158.38416351318358,True,47.40168823242186
09371,2001,531.2,Amberg-Sulzbach,552.1299383544922,689.3881857299805,763.8199102783203,158.18818572998043,158.18818572998043,True,-20.92993835449215
09565,2015,550.7,Schwabach,582.0388436889649,708.5980897521973,823.9818444824219,157.89808975219728,157.89808975219728,True,-31.338843688964857
07137,2020,599.6,Mayen-Koblenz,611.837200012207,757.460319366455,882.7892187499999,157.86031936645497,157.86031936645497,True,-12.237200012206927
