district_no,year,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,DTR_accumulation_phase,temp_min_peak_growth,temp_max_peak_growth,spring_freezing_days,spring_temp_anomaly_hybrid,spring_precip_anomaly_hybrid,summer_temp_anomaly_hybrid,summer_precip_anomaly_hybrid,avg_elevation,avg_soil_pawc,producer_price_index,energy_price_index,fertilizer_price_index,kreisYield,lon,lat,winter_temp_anomaly,winter_precip_anomaly,national_avg_yield,national_avg_yield_lag1,producer_price_index_lag1
09374,1989,248.818860,15.950100,1.000000,14517052.000000,8.409180,11.881300,20.290470,13.000000,0.009610,-0.000160,-0.473530,-0.000160,503.959093,44.439397,133.500000,42.825000,47.275000,509.600000,12.098416,49.686317,0.970600,-0.617358,467.586541,453.415928,137.700000
09374,1990,199.405910,15.170910,1.000000,15403014.000000,9.104020,10.653630,19.757650,17.000000,-0.633810,0.000090,-0.231990,-0.000170,503.959093,44.439397,132.900000,46.300000,47.300000,563.300000,12.098416,49.686317,0.952614,-0.011058,490.509624,467.586541,133.500000
09374,1991,151.175300,16.895070,2.000000,15943606.000000,9.342780,12.271620,21.614400,15.000000,-0.162410,0.000070,-0.098130,0.000120,503.959093,44.439397,132.900000,49.500000,49.300000,526.500000,12.098416,49.686317,-0.393841,-0.147275,451.866847,490.509624,132.900000
09374,1992,187.094730,16.874450,2.000000,15713579.000000,9.361070,12.241340,21.602410,25.000000,-0.320610,-0.000140,-1.089680,0.000190,503.959093,44.439397,132.900000,48.475000,46.625000,527.300000,12.098416,49.686317,-0.285338,-0.050941,494.272634,451.866847,132.900000
09374,1993,256.784120,14.782640,0.000000,15161830.000000,8.693070,10.518430,19.211500,24.000000,-0.562090,0.000050,-0.663470,-0.000260,503.959093,44.439397,131.200000,49.075000,44.350000,546.700000,12.098416,49.686317,-0.847934,-0.051885,549.429078,494.272634,132.900000
09374,1994,248.590000,17.424330,8.000000,16420252.000000,9.011750,12.973650,21.985400,21.000000,-0.438350,-0.000200,-0.538420,-0.000200,503.959093,44.439397,131.200000,50.625000,44.050000,581.700000,12.098416,49.686317,0.259112,0.321669,492.390922,549.429078,131.200000
09374,1995,328.501220,16.371160,3.000000,16066087.000000,8.649910,12.130840,20.780740,29.000000,0.064620,-0.000070,-0.554670,0.000070,503.959093,44.439397,131.200000,49.775000,48.350000,526.500000,12.098416,49.686317,0.536398,0.283114,500.789844,492.390922,131.200000
09374,1996,278.897030,13.955520,0.000000,13776438.000000,7.564840,10.291440,17.856280,36.000000,-0.813480,0.000010,-0.640440,0.000110,503.959093,44.439397,117.900000,52.100000,50.225000,588.100000,12.098416,49.686317,-2.036042,-0.383368,525.054251,500.789844,131.200000
09374,1997,217.220600,16.223350,0.000000,15604924.000000,9.707110,11.454740,21.161860,21.000000,0.046440,-0.000020,-0.151720,-0.000050,503.959093,44.439397,124.700000,53.625000,48.125000,581.900000,12.098416,49.686317,-0.484101,-0.000988,516.207372,525.054251,117.900000
09374,1998,295.778750,15.205400,5.000000,13549487.000000,8.275440,11.172360,19.447800,22.000000,0.288310,0.000030,0.174390,-0.000140,503.959093,44.439397,124.500000,50.525000,45.850000,614.500000,12.098416,49.686317,0.389522,-0.128990,543.027945,516.207372,124.700000
09374,1999,221.400620,17.024570,0.000000,15253410.000000,8.970680,12.618420,21.589100,14.000000,-0.104190,-0.000120,0.007780,0.000070,503.959093,44.439397,111.500000,52.750000,42.725000,613.600000,12.098416,49.686317,-0.537302,0.406112,557.620202,543.027945,124.500000
09374,2000,280.076480,15.428090,0.000000,14415250.000000,8.048520,11.551300,19.599820,19.000000,0.099140,0.000030,0.273930,-0.000340,503.959093,44.439397,121.900000,63.125000,46.550000,632.700000,12.098416,49.686317,0.069484,0.251174,609.301708,557.620202,111.500000
09374,2001,310.034120,15.663970,1.000000,14593678.000000,8.262820,11.586220,19.849040,18.000000,-0.041590,0.000120,0.254520,-0.000270,503.959093,44.439397,126.700000,66.075000,53.875000,576.500000,12.098416,49.686317,0.822464,0.086275,550.028703,609.301708,121.900000
09374,2002,288.951200,15.935180,1.000000,14664886.000000,8.591560,11.753140,20.344700,21.000000,0.030110,-0.000300,0.053500,0.000060,503.959093,44.439397,119.800000,66.500000,50.950000,602.100000,12.098416,49.686317,0.542675,0.291792,579.628914,550.028703,126.700000
09374,2016,229.483500,17.405100,0.000000,16489132.000000,9.692260,12.507720,22.199970,19.000000,0.544600,-0.000010,0.338780,0.000360,503.959093,44.439397,111.400000,95.325000,95.800000,801.000000,12.098416,49.686317,1.532000,0.145958,737.678500,579.628914,119.800000
09375,1980,261.123140,15.682120,1.000000,14343580.000000,8.251590,11.727790,19.979380,18.000000,-2.523520,58189235.229490,-1.325030,3738101.234440,420.274345,42.506846,131.400000,46.025000,49.725000,490.700000,12.122002,49.020882,0.199324,0.033664,418.496606,425.429261,127.700000
09375,1981,318.052100,16.224270,0.000000,14122212.000000,8.217580,12.295370,20.512960,12.000000,-0.278530,-0.000100,-0.253420,-0.000140,420.274345,42.506846,134.500000,53.925000,55.700000,622.200000,12.122002,49.020882,-0.752849,0.038295,471.524153,418.496606,131.400000
09375,1982,271.117280,17.679060,0.000000,15469766.000000,9.215280,13.297730,22.513000,24.000000,-0.658630,0.000000,-0.021030,-0.000380,420.274345,42.506846,143.000000,57.225000,59.000000,602.800000,12.122002,49.020882,-1.264404,0.390990,462.747570,471.524153,134.500000
09375,1983,218.865750,17.890570,7.000000,16268731.000000,10.207140,12.869360,23.076500,19.000000,-0.808600,-0.000070,-1.274840,0.000240,420.274345,42.506846,145.100000,55.225000,56.250000,535.800000,12.122002,49.020882,0.253213,0.156666,374.505327,462.747570,143.000000
09375,1984,294.890000,15.396740,2.000000,14319786.000000,8.198880,11.495300,19.694180,29.000000,-0.408130,-0.000290,-0.314830,-0.000290,420.274345,42.506846,140.200000,57.650000,54.900000,563.500000,12.122002,49.020882,-1.259972,-0.159837,441.567676,374.505327,145.100000
09375,1985,221.457860,16.419760,0.000000,16124869.000000,9.703570,11.728290,21.431860,22.000000,-0.580710,-0.000120,-0.211070,-0.000270,420.274345,42.506846,137.700000,59.400000,57.625000,626.700000,12.122002,49.020882,-2.099643,-0.286002,458.653945,441.567676,140.200000
09375,1986,248.002600,15.684890,1.000000,15314317.000000,9.197970,11.244580,20.442560,27.000000,-0.470410,-0.000320,-0.672470,-0.000050,420.274345,42.506846,137.700000,44.750000,56.125000,604.200000,12.122002,49.020882,-1.433198,-0.060033,464.902483,458.653945,137.700000
09375,1987,257.180570,16.568840,0.000000,14498702.000000,8.237450,12.695370,20.932820,28.000000,-0.726090,-0.000070,-0.505140,0.000160,420.274345,42.506846,137.700000,40.500000,47.675000,558.200000,12.122002,49.020882,-2.020862,0.188420,453.415928,464.902483,137.700000
09375,1989,267.674770,16.517460,1.000000,14842315.000000,8.196210,12.696230,20.892450,8.000000,-0.002890,-0.000060,-0.531020,-0.000080,420.274345,42.506846,133.500000,42.825000,47.275000,639.900000,12.122002,49.020882,0.884730,-0.612685,467.586541,453.415928,137.700000
09375,1990,213.901100,15.988930,2.000000,15984310.000000,9.339790,11.446740,20.786530,9.000000,-0.647820,0.000100,-0.199130,-0.000000,420.274345,42.506846,132.900000,46.300000,47.300000,643.200000,12.122002,49.020882,0.571717,-0.037109,490.509624,467.586541,133.500000
09375,1991,182.874700,17.512920,2.000000,16207844.000000,9.082920,13.084720,22.167640,10.000000,-0.177110,-0.000090,-0.088200,0.000070,420.274345,42.506846,132.900000,49.500000,49.300000,584.000000,12.122002,49.020882,-0.300864,-0.165917,451.866847,490.509624,132.900000
09375,1992,196.100560,17.873420,7.000000,16180682.000000,9.361670,13.343510,22.705190,18.000000,-0.396650,-0.000110,-1.137990,0.000120,420.274345,42.506846,132.900000,48.475000,46.625000,579.100000,12.122002,49.020882,-0.381443,-0.080929,494.272634,451.866847,132.900000
09375,1993,288.412020,15.647260,0.000000,15605403.000000,8.584510,11.485480,20.069990,24.000000,-0.552710,-0.000010,-0.699520,-0.000280,420.274345,42.506846,131.200000,49.075000,44.350000,639.200000,12.122002,49.020882,-0.518067,0.088344,549.429078,494.272634,132.900000
09375,1994,249.491580,18.316990,10.000000,16853012.000000,8.914090,14.041060,22.955150,13.000000,-0.428730,-0.000150,-0.535020,-0.000160,420.274345,42.506846,131.200000,50.625000,44.050000,593.400000,12.122002,49.020882,0.780875,0.248092,492.390922,549.429078,131.200000
09375,1995,304.605300,17.040040,4.000000,16546887.000000,8.499990,12.984590,21.484580,26.000000,0.054680,-0.000130,-0.603550,0.000170,420.274345,42.506846,131.200000,49.775000,48.350000,615.600000,12.122002,49.020882,0.912621,0.194974,500.789844,492.390922,131.200000
09375,1996,293.843600,14.893900,0.000000,14526815.000000,7.583400,11.281220,18.864620,32.000000,-0.828580,-0.000010,-0.636020,0.000120,420.274345,42.506846,117.900000,52.100000,50.225000,614.800000,12.122002,49.020882,-1.660819,-0.290800,525.054251,500.789844,131.200000
09375,1997,216.474210,17.055580,0.000000,16259690.000000,9.639890,12.390760,22.030660,15.000000,0.012050,-0.000040,-0.195860,-0.000060,420.274345,42.506846,124.700000,53.625000,48.125000,627.300000,12.122002,49.020882,-0.632362,-0.059189,516.207372,525.054251,117.900000
09375,1998,279.520570,16.283440,6.000000,14226149.000000,8.516900,12.195800,20.712700,16.000000,0.279180,0.000000,0.157120,-0.000040,420.274345,42.506846,124.500000,50.525000,45.850000,684.500000,12.122002,49.020882,0.473448,-0.140168,543.027945,516.207372,124.700000
09375,1999,223.322100,17.775230,2.000000,15720882.000000,8.972790,13.424750,22.397540,11.000000,-0.093630,-0.000100,0.002720,0.000170,420.274345,42.506846,111.500000,52.750000,42.725000,659.700000,12.122002,49.020882,-0.388528,0.407908,557.620202,543.027945,124.500000
09375,2000,271.383700,16.270760,1.000000,14970087.000000,8.128140,12.455400,20.583540,15.000000,0.091080,0.000040,0.283000,-0.000290,420.274345,42.506846,121.900000,63.125000,46.550000,740.700000,12.122002,49.020882,0.206367,0.235889,609.301708,557.620202,111.500000
09375,2001,302.164800,16.461210,3.000000,15139893.000000,8.442710,12.314180,20.756890,16.000000,-0.047040,0.000110,0.273410,-0.000380,420.274345,42.506846,126.700000,66.075000,53.875000,697.400000,12.122002,49.020882,0.923412,0.257845,550.028703,609.301708,121.900000
09375,2002,330.530500,16.505000,1.000000,14862451.000000,8.502710,12.417920,20.920630,22.000000,0.099820,-0.000300,0.069640,-0.000050,420.274345,42.506846,119.800000,66.500000,50.950000,721.000000,12.122002,49.020882,0.453897,0.234560,579.628914,550.028703,126.700000
09375,2003,142.840010,18.600010,14.000000,18134054.000000,11.070990,13.073560,24.144560,28.000000,-0.123210,-0.000030,-0.363110,0.000260,420.274345,42.506846,127.800000,69.800000,50.675000,606.500000,12.122002,49.020882,-0.487183,0.309198,516.043763,579.628914,119.800000
09375,2004,244.947370,17.115660,1.000000,16435583.000000,9.129500,12.657090,21.786600,21.000000,0.436320,-0.000060,0.100300,-0.000030,420.274345,42.506846,124.000000,73.650000,53.325000,713.300000,12.122002,49.020882,-0.568806,0.045449,603.409537,516.043763,127.800000
09375,2005,290.641020,16.569470,2.000000,15339051.000000,8.604180,12.427900,21.032080,21.000000,-0.281110,0.000240,0.344570,-0.000200,420.274345,42.506846,120.200000,82.925000,57.850000,668.500000,12.122002,49.020882,-0.755394,0.080727,600.803167,603.409537,124.000000
09375,2006,233.132130,18.015340,7.000000,17230436.000000,9.158690,13.536610,22.695300,28.000000,-0.358410,0.000050,0.263580,0.000040,420.274345,42.506846,105.300000,89.375000,66.425000,697.200000,12.122002,49.020882,-1.491471,-0.053615,576.210970,600.803167,120.200000
09375,2007,288.247900,15.934140,2.000000,15313439.000000,8.418330,11.835370,20.253700,12.000000,0.107170,0.000330,0.088070,0.000010,420.274345,42.506846,95.500000,90.400000,68.800000,794.900000,12.122002,49.020882,2.422233,-0.015274,630.743067,576.210970,105.300000
09375,2008,267.832120,16.312270,0.000000,15226653.000000,8.635710,12.141410,20.777120,19.000000,0.911250,-0.000280,0.674610,-0.000250,420.274345,42.506846,89.200000,103.875000,101.750000,722.800000,12.122002,49.020882,0.206748,0.056220,614.898007,630.743067,95.500000
09375,2009,221.362080,17.613600,0.000000,16536089.000000,9.137900,13.130300,22.268200,11.000000,0.128960,-0.000130,-0.110500,0.000100,420.274345,42.506846,84.200000,91.175000,104.950000,803.000000,12.122002,49.020882,-0.779522,-0.026403,674.151519,614.898007,89.200000
09375,2010,338.638300,16.469830,5.000000,15283443.000000,8.745010,12.065810,20.810820,17.000000,-0.066990,-0.000070,-0.115170,0.000080,420.274345,42.506846,110.200000,97.400000,90.150000,758.300000,12.122002,49.020882,-0.725818,0.028083,644.870556,674.151519,84.200000
09375,2011,282.475250,16.853650,4.000000,15747066.000000,8.970900,12.554960,21.525860,18.000000,0.118390,0.000140,0.405670,0.000210,420.274345,42.506846,139.800000,110.075000,102.925000,884.300000,12.122002,49.020882,-0.821640,-0.073063,732.862810,644.870556,110.200000
09375,2012,204.619930,17.282980,3.000000,16602194.000000,9.500180,12.494150,21.994330,16.000000,0.087790,-0.000050,0.350630,0.000020,420.274345,42.506846,155.300000,115.975000,113.000000,856.200000,12.122002,49.020882,-0.024576,-0.027293,704.022490,732.862810,139.800000
09375,2013,235.486860,17.562010,5.000000,16752529.000000,9.429000,12.707590,22.136590,34.000000,-0.001360,0.000140,0.123030,-0.000020,420.274345,42.506846,150.400000,115.450000,109.450000,684.400000,12.122002,49.020882,-0.669056,0.195426,653.596296,704.022490,155.300000
09375,2014,309.664250,16.882170,2.000000,15262821.000000,8.313650,12.858270,21.171920,16.000000,0.116260,-0.000010,-0.123890,0.000170,420.274345,42.506846,106.800000,112.675000,100.250000,864.800000,12.122002,49.020882,1.255619,-0.349074,824.406695,653.596296,150.400000
09375,2015,130.432620,18.651460,19.000000,17019218.000000,10.230220,13.435410,23.665630,24.000000,-0.150960,0.000320,-0.099400,0.000160,420.274345,42.506846,109.900000,102.225000,102.700000,755.100000,12.122002,49.020882,1.132978,-0.087671,679.534016,824.406695,106.800000
09375,2016,226.892600,18.081660,0.000000,16940930.000000,9.690140,13.239030,22.929170,17.000000,0.489950,-0.000000,0.345950,0.000250,420.274345,42.506846,111.400000,95.325000,95.800000,859.100000,12.122002,49.020882,1.437046,0.137905,737.678500,679.534016,109.900000
09375,2017,264.344730,16.898360,2.000000,15712779.000000,8.890900,12.597230,21.488120,8.000000,0.392190,-0.000090,0.463850,0.000020,420.274345,42.506846,96.700000,101.700000,94.200000,886.700000,12.122002,49.020882,-0.411239,-0.133740,825.576433,737.678500,111.400000
09375,2018,170.050570,18.742400,7.000000,17700648.000000,10.538880,13.374750,23.913630,22.000000,-0.006380,0.000270,0.352620,-0.000380,420.274345,42.506846,95.400000,109.125000,96.925000,851.600000,12.122002,49.020882,0.317407,0.198933,625.118519,825.576433,96.700000
09375,2019,219.686860,17.836850,7.000000,16739939.000000,9.527750,13.028640,22.556380,6.000000,0.605200,-0.000100,0.738460,-0.000020,420.274345,42.506846,90.000000,110.550000,102.650000,838.100000,12.122002,49.020882,1.231475,0.137524,726.788125,625.118519,95.400000
09375,2020,230.889000,17.891200,3.000000,16597343.000000,9.982740,12.834820,22.817570,20.000000,0.740870,0.000140,0.906010,-0.000290,420.274345,42.506846,100.000000,100.000000,100.000000,915.200000,12.122002,49.020882,1.553679,0.036276,733.130201,726.788125,90.000000
09375,2021,292.634830,16.682050,0.000000,15310510.000000,8.610280,12.543700,21.153980,26.000000,0.383690,0.000090,0.440550,-0.000090,420.274345,42.506846,105.100000,118.325000,114.250000,906.200000,12.122002,49.020882,0.215745,0.059534,811.693960,733.130201,100.000000
09376,1980,240.538900,15.375990,0.000000,13850778.000000,8.182460,11.439820,19.622280,18.000000,-2.497050,52519543.135790,-1.292150,-12597307.626820,461.988050,42.277264,131.400000,46.025000,49.725000,487.000000,12.253293,49.368330,0.017898,0.052503,418.496606,425.429261,127.700000
09376,1981,312.311830,15.914770,0.000000,13858454.000000,8.190630,11.976790,20.167420,10.000000,-0.278530,-0.000100,-0.253420,-0.000140,461.988050,42.277264,134.500000,53.925000,55.700000,521.900000,12.253293,49.368330,-0.847842,0.033405,471.524153,418.496606,131.400000
09376,1982,259.390000,17.470240,0.000000,15336273.000000,9.287490,12.983580,22.271070,25.000000,-0.658630,0.000000,-0.021030,-0.000380,461.988050,42.277264,143.000000,57.225000,59.000000,508.300000,12.253293,49.368330,-1.329839,0.363561,462.747570,471.524153,134.500000
09376,1983,208.233930,17.620200,7.000000,16031053.000000,10.147980,12.615900,22.763880,19.000000,-0.808600,-0.000070,-1.274840,0.000240,461.988050,42.277264,145.100000,55.225000,56.250000,435.500000,12.253293,49.368330,0.339880,0.168583,374.505327,462.747570,143.000000
09376,1984,293.992830,15.088890,1.000000,13911692.000000,8.091030,11.213170,19.304200,31.000000,-0.408130,-0.000290,-0.314830,-0.000290,461.988050,42.277264,140.200000,57.650000,54.900000,476.600000,12.253293,49.368330,-1.191376,-0.125016,441.567676,374.505327,145.100000
09376,1985,194.897540,16.170440,0.000000,15781037.000000,9.726860,11.416470,21.143330,24.000000,-0.580710,-0.000120,-0.211070,-0.000270,461.988050,42.277264,137.700000,59.400000,57.625000,517.400000,12.253293,49.368330,-1.894630,-0.328909,458.653945,441.567676,140.200000
09376,1986,257.805660,15.353660,1.000000,14836242.000000,9.160230,10.896340,20.056570,24.000000,-0.470410,-0.000320,-0.672470,-0.000050,461.988050,42.277264,137.700000,44.750000,56.125000,532.200000,12.253293,49.368330,-1.489407,0.009397,464.902483,458.653945,137.700000
09376,1987,251.861400,16.176830,0.000000,14318031.000000,8.192890,12.296560,20.489440,31.000000,-0.726090,-0.000070,-0.505140,0.000160,461.988050,42.277264,137.700000,40.500000,47.675000,496.400000,12.253293,49.368330,-2.221068,0.214667,453.415928,464.902483,137.700000
09376,1989,257.452450,16.318320,1.000000,14572858.000000,8.281480,12.405920,20.687400,10.000000,-0.002890,-0.000060,-0.531020,-0.000080,461.988050,42.277264,133.500000,42.825000,47.275000,520.500000,12.253293,49.368330,0.980631,-0.607077,467.586541,453.415928,137.700000
09376,1990,196.322500,15.699810,2.000000,15650113.000000,9.269780,11.149150,20.418930,11.000000,-0.647820,0.000100,-0.199130,-0.000000,461.988050,42.277264,132.900000,46.300000,47.300000,564.000000,12.253293,49.368330,0.826699,-0.044763,490.509624,467.586541,133.500000
09376,1991,166.122130,17.293430,3.000000,16004028.000000,9.207600,12.781440,21.989040,13.000000,-0.177110,-0.000090,-0.088200,0.000070,461.988050,42.277264,132.900000,49.500000,49.300000,504.600000,12.253293,49.368330,-0.343957,-0.164551,451.866847,490.509624,132.900000
09376,1992,182.732090,17.528770,5.000000,15984618.000000,9.411030,12.938660,22.349700,22.000000,-0.396650,-0.000110,-1.137990,0.000120,461.988050,42.277264,132.900000,48.475000,46.625000,479.800000,12.253293,49.368330,-0.303099,-0.067574,494.272634,451.866847,132.900000
09376,1993,260.110020,15.286590,0.000000,15372001.000000,8.663730,11.064200,19.727930,24.000000,-0.552710,-0.000010,-0.699520,-0.000280,461.988050,42.277264,131.200000,49.075000,44.350000,616.200000,12.253293,49.368330,-0.718083,-0.002370,549.429078,494.272634,132.900000
09376,1994,234.663200,17.981710,10.000000,16640480.000000,8.981050,13.609280,22.590330,15.000000,-0.428730,-0.000150,-0.535020,-0.000160,461.988050,42.277264,131.200000,50.625000,44.050000,495.700000,12.253293,49.368330,0.558944,0.297280,492.390922,549.429078,131.200000
09376,1995,317.071720,16.768990,4.000000,16320427.000000,8.611000,12.619680,21.230680,25.000000,0.054680,-0.000130,-0.603550,0.000170,461.988050,42.277264,131.200000,49.775000,48.350000,558.300000,12.253293,49.368330,0.631807,0.267582,500.789844,492.390922,131.200000
09376,1996,280.798900,14.453830,0.000000,14042557.000000,7.502060,10.857140,18.359200,35.000000,-0.828580,-0.000010,-0.636020,0.000120,461.988050,42.277264,117.900000,52.100000,50.225000,556.700000,12.253293,49.368330,-1.902867,-0.356114,525.054251,500.789844,131.200000
09376,1997,203.417470,16.735100,0.000000,15914961.000000,9.664520,12.017220,21.681730,18.000000,0.012050,-0.000040,-0.195860,-0.000060,461.988050,42.277264,124.700000,53.625000,48.125000,544.300000,12.253293,49.368330,-0.547887,-0.026522,516.207372,525.054251,117.900000
09376,1998,280.381440,15.838650,5.000000,13865158.000000,8.331420,11.831460,20.162880,19.000000,0.279180,0.000000,0.157120,-0.000040,461.988050,42.277264,124.500000,50.525000,45.850000,598.100000,12.253293,49.368330,0.467858,-0.144001,543.027945,516.207372,124.700000
09376,1999,200.618600,17.548980,2.000000,15486446.000000,9.045060,13.166120,22.211180,11.000000,-0.093630,-0.000100,0.002720,0.000170,461.988050,42.277264,111.500000,52.750000,42.725000,562.100000,12.253293,49.368330,-0.545304,0.407299,557.620202,543.027945,124.500000
09376,2000,262.639280,15.920190,1.000000,14660973.000000,8.095870,12.088510,20.184390,16.000000,0.091080,0.000040,0.283000,-0.000290,461.988050,42.277264,121.900000,63.125000,46.550000,591.800000,12.253293,49.368330,0.039313,0.235805,609.301708,557.620202,111.500000
09376,2001,304.747770,16.131610,2.000000,14802118.000000,8.383940,12.031810,20.415750,16.000000,-0.047040,0.000110,0.273410,-0.000380,461.988050,42.277264,126.700000,66.075000,53.875000,622.000000,12.253293,49.368330,0.798198,0.140986,550.028703,609.301708,121.900000
09376,2002,321.576450,16.278940,1.000000,14699273.000000,8.541260,12.171820,20.713080,21.000000,0.099820,-0.000300,0.069640,-0.000050,461.988050,42.277264,119.800000,66.500000,50.950000,679.600000,12.253293,49.368330,0.423812,0.270838,579.628914,550.028703,126.700000
09376,2003,148.286060,18.163380,12.000000,17986108.000000,11.198860,12.524060,23.722920,27.000000,-0.123210,-0.000030,-0.363110,0.000260,461.988050,42.277264,127.800000,69.800000,50.675000,453.200000,12.253293,49.368330,-0.538585,0.248029,516.043763,579.628914,119.800000
09376,2004,247.858960,16.639910,0.000000,16158654.000000,9.136260,12.177930,21.314190,22.000000,0.436320,-0.000060,0.100300,-0.000030,461.988050,42.277264,124.000000,73.650000,53.325000,533.100000,12.253293,49.368330,-0.557247,-0.010355,603.409537,516.043763,127.800000
09376,2005,285.271820,16.297930,2.000000,15202503.000000,8.656680,12.085130,20.741810,24.000000,-0.281110,0.000240,0.344570,-0.000200,461.988050,42.277264,120.200000,82.925000,57.850000,603.300000,12.253293,49.368330,-0.639432,0.130376,600.803167,603.409537,124.000000
09376,2006,210.261410,17.703080,7.000000,17116510.000000,9.330550,13.069470,22.400020,28.000000,-0.358410,0.000050,0.263580,0.000040,461.988050,42.277264,105.300000,89.375000,66.425000,593.600000,12.253293,49.368330,-1.394711,-0.083540,576.210970,600.803167,120.200000
09376,2007,298.876740,15.560500,2.000000,15129366.000000,8.438920,11.429520,19.868440,16.000000,0.107170,0.000330,0.088070,0.000010,461.988050,42.277264,95.500000,90.400000,68.800000,693.200000,12.253293,49.368330,2.496328,0.067533,630.743067,576.210970,105.300000
09376,2008,250.286030,16.004390,0.000000,14967411.000000,8.737720,11.754440,20.492160,20.000000,0.911250,-0.000280,0.674610,-0.000250,461.988050,42.277264,89.200000,103.875000,101.750000,505.900000,12.253293,49.368330,0.276965,0.136930,614.898007,630.743067,95.500000
09376,2009,217.619600,17.334440,0.000000,16364377.000000,9.203460,12.802320,22.005780,11.000000,0.128960,-0.000130,-0.110500,0.000100,461.988050,42.277264,84.200000,91.175000,104.950000,517.000000,12.253293,49.368330,-0.752819,-0.037547,674.151519,614.898007,89.200000
09376,2010,355.689330,16.231030,5.000000,15146755.000000,8.777770,11.791690,20.569460,18.000000,-0.066990,-0.000070,-0.115170,0.000080,461.988050,42.277264,110.200000,97.400000,90.150000,540.400000,12.253293,49.368330,-0.755008,0.012105,644.870556,674.151519,84.200000
09376,2011,288.405670,16.471780,2.000000,15418883.000000,8.968200,12.153340,21.121540,17.000000,0.118390,0.000140,0.405670,0.000210,461.988050,42.277264,139.800000,110.075000,102.925000,516.700000,12.253293,49.368330,-0.771045,-0.051316,732.862810,644.870556,110.200000
09376,2012,204.472100,16.910120,3.000000,16451402.000000,9.601250,12.042980,21.644230,17.000000,0.087790,-0.000050,0.350630,0.000020,461.988050,42.277264,155.300000,115.975000,113.000000,556.200000,12.253293,49.368330,0.139231,-0.024282,704.022490,732.862810,139.800000
09376,2013,218.632500,17.229020,6.000000,16590860.000000,9.526000,12.313580,21.839580,35.000000,-0.001360,0.000140,0.123030,-0.000020,461.988050,42.277264,150.400000,115.450000,109.450000,606.100000,12.253293,49.368330,-0.780478,0.171282,653.596296,704.022490,155.300000
09376,2014,309.716400,16.655250,2.000000,15218911.000000,8.485000,12.500260,20.985260,14.000000,0.116260,-0.000010,-0.123890,0.000170,461.988050,42.277264,106.800000,112.675000,100.250000,857.300000,12.253293,49.368330,1.444081,-0.331572,824.406695,653.596296,150.400000
09376,2015,138.304260,18.409140,19.000000,16717909.000000,10.276720,13.155360,23.432080,22.000000,-0.150960,0.000320,-0.099400,0.000160,461.988050,42.277264,109.900000,102.225000,102.700000,702.600000,12.253293,49.368330,1.287610,-0.110612,679.534016,824.406695,106.800000
09376,2016,222.292530,17.801790,0.000000,16668666.000000,9.755100,12.905710,22.660810,18.000000,0.489950,-0.000000,0.345950,0.000250,461.988050,42.277264,111.400000,95.325000,95.800000,801.000000,12.253293,49.368330,1.500786,0.153990,737.678500,679.534016,109.900000
09377,1980,232.354130,14.430050,0.000000,13178255.000000,7.617100,10.782180,18.399280,28.000000,-2.408700,42825259.780880,-1.234480,-28790359.497070,575.968190,46.965035,131.400000,46.025000,49.725000,472.400000,12.199790,49.899241,-0.147440,0.092731,418.496606,425.429261,127.700000
09377,1981,325.846560,14.920660,0.000000,13399712.000000,7.830730,11.100830,18.931560,12.000000,-0.280770,-0.000150,-0.230970,-0.000150,575.968190,46.965035,134.500000,53.925000,55.700000,413.800000,12.199790,49.899241,-0.856286,0.033406,471.524153,418.496606,131.400000
09377,1982,244.975270,16.576960,0.000000,15068945.000000,9.003780,12.156020,21.159800,32.000000,-0.682150,0.000060,-0.108810,-0.000170,575.968190,46.965035,143.000000,57.225000,59.000000,531.600000,12.199790,49.899241,-1.416080,0.343302,462.747570,471.524153,134.500000
09377,1983,231.188220,16.649350,5.000000,15782419.000000,9.658590,11.886370,21.544960,24.000000,-0.769720,-0.000070,-1.212950,0.000180,575.968190,46.965035,145.100000,55.225000,56.250000,424.600000,12.199790,49.899241,0.364896,0.168733,374.505327,462.747570,143.000000
09377,1984,284.882420,14.076740,1.000000,13287192.000000,7.411540,10.520640,17.932190,35.000000,-0.380540,-0.000220,-0.286830,-0.000270,575.968190,46.965035,140.200000,57.650000,54.900000,510.900000,12.199790,49.899241,-1.259947,-0.098796,441.567676,374.505327,145.100000
09377,1985,198.050000,15.222410,0.000000,15395999.000000,9.210140,10.723220,19.933360,27.000000,-0.584850,-0.000020,-0.162570,-0.000320,575.968190,46.965035,137.700000,59.400000,57.625000,501.300000,12.199790,49.899241,-1.844004,-0.361098,458.653945,441.567676,140.200000
09377,1986,265.672360,14.328200,0.000000,14198094.000000,8.623980,10.103530,18.727510,30.000000,-0.496730,-0.000260,-0.635310,-0.000040,575.968190,46.965035,137.700000,44.750000,56.125000,507.000000,12.199790,49.899241,-1.578345,0.028078,464.902483,458.653945,137.700000
09377,1987,267.593540,15.101300,0.000000,13858695.000000,7.681590,11.406310,19.087900,31.000000,-0.744910,0.000030,-0.431350,0.000140,575.968190,46.965035,137.700000,40.500000,47.675000,501.400000,12.199790,49.899241,-2.239915,0.231081,453.415928,464.902483,137.700000
