district_no,kreisYield,kreisField_ha,producer_price_index,precip_total_peak_growth,heat_stress_days_peak_growth,avg_elevation,winter_temp_anomaly,winter_precip_anomaly,yield_density
05170,43.37,4170.062327925724,95.4,116.42399,10.0,31.455906099143768,-0.7464986690959563,-0.028843737582071594,0.010400324162822
05170,68.89,5437.4776980733695,90.0,198.14401,6.0,31.455906099143768,0.24028706942675626,-0.1872992127607248,0.012669477248934725
05334,98.76,6793.369410472069,96.7,306.40912,0.0,307.8268428732844,-1.85997346221518,-0.5538053762484665,0.014537704932286245
05334,72.23,6944.975834587851,95.4,138.12366,6.0,307.8268428732844,-0.9132337882958836,-0.024296751917555537,0.010400324163818513
05334,85.63,6758.763467644399,90.0,210.14545,5.0,307.8268428732844,0.31695310826597733,-0.04904716238609874,0.012669477249390227
05334,92.29,5881.964794617266,100.0,174.37183,8.0,307.8268428732844,0.49607490006616217,0.2543186738299268,0.015690335322776253
05334,86.27,5465.477767511985,105.1,379.47815,0.0,307.8268428732844,-0.004360926130857479,0.044908635814585374,0.015784530402268494
05358,90.59,6231.382491845532,96.7,283.99274,0.0,172.0221120671608,-1.778904040627367,-0.5663977905649968,0.014537704932093247
05358,57.25,5504.636114220607,95.4,119.95545,10.0,172.0221120671608,-0.7929417446705429,-0.04929196324525198,0.01040032416342667
05358,76.73,6056.28775980795,90.0,198.9909,7.0,172.0221120671608,0.26507026706093484,-0.12710758809649436,0.012669477249172799
05358,72.21,4602.196097294536,100.0,154.07364,12.0,172.0221120671608,0.43918256242915277,0.28567846659458107,0.01569033532203447
05358,84.88,5377.416864569575,105.1,359.58365,0.0,172.0221120671608,-0.05880843964558835,0.06886541833831727,0.0157845304022212
05362,89.15,6132.329717938284,96.7,296.74457,1.0,87.39634517987913,-1.7450417936719873,-0.566521714560185,0.014537704932055563
05362,68.01,6539.219251146612,95.4,117.66818,12.0,87.39634517987913,-0.7694965083225611,-0.039794435157017305,0.010400324163725591
05362,77.53,6119.431643658417,90.0,198.01912,7.0,87.39634517987913,0.28891418665057245,-0.13332893691596792,0.012669477249194386
05362,88.88,5664.633556675508,100.0,148.33545,13.0,87.39634517987913,0.4404198580375578,0.3061448663336097,0.015690335322673908
05362,93.86,5946.328309478091,105.1,369.12366,0.0,87.39634517987913,-0.07884401895216797,0.06313963588876481,0.015784530402502037
05366,83.11,5716.858360716218,96.7,305.99237,0.0,400.8587965279651,-1.8227409054163104,-0.5724223781356401,0.014537704931883274
05366,50.66,4871.002018278007,95.4,135.54706,5.0,400.8587965279651,-0.8841387621989725,-0.034169706332007,0.010400324163180895
05366,65.94,5204.634626374771,90.0,224.19528,4.0,400.8587965279651,0.317656273221246,-0.09416423097238324,0.012669477248830486
05366,64.62,4118.458825746752,100.0,179.72176,5.0,400.8587965279651,0.4885819413256627,0.2630961509089671,0.015690335321634028
05366,79.5,5036.576822965142,105.1,391.06354,0.0,400.8587965279651,-0.056639909496709606,0.066343259427186,0.015784530402022556
05370,85.34,5870.252586975358,96.7,287.78665,0.0,72.57404322677954,-1.7293486739928312,-0.5616743707722263,0.014537704931949724
05370,72.54,6974.782597826425,95.4,123.185,10.0,72.57404322677954,-0.7668501343883918,-0.03821251989807739,0.010400324163824914
05370,75.87,5988.4080846686975,90.0,199.81334,7.0,72.57404322677954,0.23634892913634076,-0.12172216001116443,0.012669477249149087
